YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,station_id,RIDES,temperature,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,sport_game,city-wide_event,concert_event,sport_game_attendence_day_weekday(nofri),sport_game_attendence_night_weekday(nofri),sport_game_attendence_fri,sport_game_attendence_sat,sport_game_attendence_sun
2021,8,8/9/2021,16,Red Line - North Side,Addison-North Main,1420,6001,77,1,,1,,,,1,,,,,,0,0,0,0,0
2021,8,8/10/2021,16,Red Line - North Side,Addison-North Main,1420,7882,82.5,1,,1,,,,1,,,Milwaukee Brewers @ Chicago Cubs,,,29031,0,0,0,0
2021,8,8/11/2021,16,Red Line - North Side,Addison-North Main,1420,6427,80.5,1,,1,,,,1,,,Milwaukee Brewers @ Chicago Cubs,,,0,29619,0,0,0
2021,8,8/12/2021,16,Red Line - North Side,Addison-North Main,1420,8502,79,,,1,,,,,,,Milwaukee Brewers @ Chicago Cubs,,,32502,0,0,0,0
2021,8,8/13/2021,16,Red Line - North Side,Addison-North Main,1420,3274,76,,,,,,,,,,,,,,,0,0,0
2021,8,8/14/2021,16,Red Line - North Side,Addison-North Main,1420,4340,73,,,,,,,,,,,,,,,0,0,0
2021,8,8/15/2021,16,Red Line - North Side,Addison-North Main,1420,8332,71,,,,,,,,,,,,,,,0,0,0
2021,8,8/16/2021,16,Red Line - North Side,Addison-North Main,1420,2827,72.5,,,,,,,,,,,,,0,0,0,0,0
2021,8,8/17/2021,16,Red Line - North Side,Addison-North Main,1420,2606,75.5,,,,,,,,,,,,,0,0,0,0,0
2021,8,8/18/2021,16,Red Line - North Side,Addison-North Main,1420,2706,80,,,1,,,,,,,,,,0,0,0,0,0
2021,8,8/19/2021,16,Red Line - North Side,Addison-North Main,1420,2887,80.5,,,1,,,,,,,,,,0,0,0,0,0
2021,8,8/20/2021,16,Red Line - North Side,Addison-North Main,1420,8586,81,1,,,,,,1,,,Kansas City Royals @ Chicago Cubs,,,,,31835,0,0
2021,8,8/21/2021,16,Red Line - North Side,Addison-North Main,1420,9576,82,1,,,,,,,,,Kansas City Royals @ Chicago Cubs,,,,,0,34005,0
2021,8,8/22/2021,16,Red Line - North Side,Addison-North Main,1420,5743,78,,,,,,,,,,Kansas City Royals @ Chicago Cubs,,,,,0,0,29640
2021,8,8/23/2021,16,Red Line - North Side,Addison-North Main,1420,4238,78,,,,,,,,,,Colorado Rockies @ Chicago Cubs,,,0,25577,0,0,0
2021,8,8/24/2021,16,Red Line - North Side,Addison-North Main,1420,3944,84.5,1,,1,,,,,,,,,,0,0,0,0,0
2021,8,8/25/2021,16,Red Line - North Side,Addison-North Main,1420,5936,83,1,,1,,,,,,,Colorado Rockies @ Chicago Cubs,,,24161,0,0,0,0
2021,8,8/26/2021,16,Red Line - North Side,Addison-North Main,1420,3029,80.5,,,1,,,,,,,,,,0,0,0,0,0
2021,8,8/27/2021,16,Red Line - North Side,Addison-North Main,1420,3410,82.5,,,,,,,,,,,,,,,0,0,0
2021,8,8/28/2021,16,Red Line - North Side,Addison-North Main,1420,3558,84.5,,,,,,,,,,,,,,,0,0,0
2021,8,8/29/2021,16,Red Line - North Side,Addison-North Main,1420,3665,83,,,1,,,,,,,,,,,,0,0,0
2021,8,8/30/2021,16,Red Line - North Side,Addison-North Main,1420,6294,77,,,,,,,,,,,,,0,0,0,0,0
2021,8,8/31/2021,16,Red Line - North Side,Addison-North Main,1420,3103,75,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/1/2021,16,Red Line - North Side,Addison-North Main,1420,3047,72,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/2/2021,16,Red Line - North Side,Addison-North Main,1420,6306,71,,,,,,,,,,Pittsburgh Pirates @ Chicago Cubs,,,0,26963,0,0,0
2021,9,9/3/2021,16,Red Line - North Side,Addison-North Main,1420,7462,70.5,,,,,,,,,,Pittsburgh Pirates @ Chicago Cubs,,,,,24441,0,0
2021,9,9/4/2021,16,Red Line - North Side,Addison-North Main,1420,8453,69.5,1,,,,,,,,,Pittsburgh Pirates @ Chicago Cubs,,,,,0,30020,0
2021,9,9/5/2021,16,Red Line - North Side,Addison-North Main,1420,8758,72,,,,,,,,,,Pittsburgh Pirates @ Chicago Cubs,,,,,0,0,30155
2021,9,9/6/2021,16,Red Line - North Side,Addison-North Main,1420,6009,72,,,,,,,,,,Cincinnati Reds @ Chicago Cubs,,,27289,0,0,0,0
2021,9,9/7/2021,16,Red Line - North Side,Addison-North Main,1420,4579,77.5,1,,1,,,,,,,Cincinnati Reds @ Chicago Cubs,,,0,24925,0,0,0
2021,9,9/8/2021,16,Red Line - North Side,Addison-North Main,1420,5727,70,,,,,,,,,,Cincinnati Reds @ Chicago Cubs,,,0,25861,0,0,0
2021,9,9/9/2021,16,Red Line - North Side,Addison-North Main,1420,3677,66.5,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/10/2021,16,Red Line - North Side,Addison-North Main,1420,8886,70.5,,,,,,,,,,San Francisco Giants @ Chicago Cubs,,,,,29439,0,0
2021,9,9/11/2021,16,Red Line - North Side,Addison-North Main,1420,10270,77,,,,,,,,,,San Francisco Giants @ Chicago Cubs,,,,,0,34723,0
2021,9,9/12/2021,16,Red Line - North Side,Addison-North Main,1420,7323,80.5,,,,,,,,,,San Francisco Giants @ Chicago Cubs,,,,,0,0,32021
2021,9,9/13/2021,16,Red Line - North Side,Addison-North Main,1420,2966,80.5,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/14/2021,16,Red Line - North Side,Addison-North Main,1420,3179,77.5,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/15/2021,16,Red Line - North Side,Addison-North Main,1420,3458,70,,,,,,,1,,,,,,0,0,0,0,0
2021,9,9/16/2021,16,Red Line - North Side,Addison-North Main,1420,6670,71,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/17/2021,16,Red Line - North Side,Addison-North Main,1420,9330,77,1,,1,,,,,,,,,,,,0,0,0
2021,9,9/18/2021,16,Red Line - North Side,Addison-North Main,1420,10870,74,,,,,,,,,,,,,,,0,0,0
2021,9,9/19/2021,16,Red Line - North Side,Addison-North Main,1420,4460,78.5,,,,,,,,,,,,,,,0,0,0
2021,9,9/20/2021,16,Red Line - North Side,Addison-North Main,1420,3229,77.5,1,,,,,,,,,,,,0,0,0,0,0
2021,9,9/21/2021,16,Red Line - North Side,Addison-North Main,1420,6253,68.5,1,,1,,,,,,,Minnesota Twins @ Chicago Cubs,,,0,25594,0,0,0
2021,9,9/22/2021,16,Red Line - North Side,Addison-North Main,1420,6283,59.5,1,,,,,,,,,Minnesota Twins @ Chicago Cubs,,,0,24402,0,0,0
2021,9,9/23/2021,16,Red Line - North Side,Addison-North Main,1420,3632,61,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/24/2021,16,Red Line - North Side,Addison-North Main,1420,12754,66,1,,,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,,,29030,0,0
2021,9,9/25/2021,16,Red Line - North Side,Addison-North Main,1420,11921,60.5,,,,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,,,0,32918,0
2021,9,9/26/2021,16,Red Line - North Side,Addison-North Main,1420,7330,70,,,,,,,,,,St. Louis Cardinals @ Chicago Cubs,,,,,0,0,26547
2021,9,9/27/2021,16,Red Line - North Side,Addison-North Main,1420,3064,76.5,,,,,,,1,,,,,,0,0,0,0,0
2021,9,9/28/2021,16,Red Line - North Side,Addison-North Main,1420,3350,68,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/29/2021,16,Red Line - North Side,Addison-North Main,1420,3464,70.5,,,,,,,,,,,,,0,0,0,0,0
2021,9,9/30/2021,16,Red Line - North Side,Addison-North Main,1420,3424,70.5,,,,,,,,,,,,,0,0,0,0,0
2021,10,10/1/2021,16,Red Line - North Side,Addison-North Main,1420,4189,74,,,,,,,,,,,,,,,0,0,0
2021,10,10/2/2021,16,Red Line - North Side,Addison-North Main,1420,5045,75.5,,,1,,,,,,,,,,,,0,0,0
2021,10,10/3/2021,16,Red Line - North Side,Addison-North Main,1420,3574,73,1,,1,,,,1,,,,,,,,0,0,0
2021,10,10/4/2021,16,Red Line - North Side,Addison-North Main,1420,3005,69,1,,,,,,1,,,,,,0,0,0,0,0
2021,10,10/5/2021,16,Red Line - North Side,Addison-North Main,1420,3294,67.5,,,,,,,,,,,,,0,0,0,0,0
2021,10,10/6/2021,16,Red Line - North Side,Addison-North Main,1420,3040,67,1,,,,,,,,,,,,0,0,0,0,0
2021,10,10/7/2021,16,Red Line - North Side,Addison-North Main,1420,3210,71,1,,,,,,1,,,,,,0,0,0,0,0
2021,10,10/8/2021,16,Red Line - North Side,Addison-North Main,1420,3758,69.5,1,,,,,,,,,,,,,,0,0,0
2021,10,10/9/2021,16,Red Line - North Side,Addison-North Main,1420,4712,73,,,,,,,,,,,,,,,0,0,0
2021,10,10/10/2021,16,Red Line - North Side,Addison-North Main,1420,5650,78,,,,,,,,,,,,,,,0,0,0
2021,10,10/11/2021,16,Red Line - North Side,Addison-North Main,1420,2659,71.5,1,,1,,,,,,,,,,0,0,0,0,0
2021,10,10/12/2021,16,Red Line - North Side,Addison-North Main,1420,3381,61,1,,,,,,,,,,,,0,0,0,0,0
2021,10,10/13/2021,16,Red Line - North Side,Addison-North Main,1420,3286,63.5,1,,1,,,,,,,,,,0,0,0,0,0
2021,10,10/14/2021,16,Red Line - North Side,Addison-North Main,1420,3548,65.5,1,,,,,,,,,,,,0,0,0,0,0
2021,10,10/15/2021,16,Red Line - North Side,Addison-North Main,1420,3731,58,,,,,,,,,,,,,,,0,0,0
2021,10,10/16/2021,16,Red Line - North Side,Addison-North Main,1420,4915,52,,,,,,,,,,,,,,,0,0,0
2021,10,10/17/2021,16,Red Line - North Side,Addison-North Main,1420,3287,54.5,,,,,,,,,,,,,,,0,0,0
2021,10,10/18/2021,16,Red Line - North Side,Addison-North Main,1420,3098,58.5,,,,,,,,,,,,,0,0,0,0,0
2021,10,10/19/2021,16,Red Line - North Side,Addison-North Main,1420,3378,62.5,,,,,,,,,,,,,0,0,0,0,0
2021,10,10/20/2021,16,Red Line - North Side,Addison-North Main,1420,3368,63,,,,,,,,,,,,,0,0,0,0,0
2021,10,10/21/2021,16,Red Line - North Side,Addison-North Main,1420,3387,56.5,,,,,,,,,,,,,0,0,0,0,0
2021,10,10/22/2021,16,Red Line - North Side,Addison-North Main,1420,4053,50.5,,,,,,,,,,,,,,,0,0,0
2021,10,10/23/2021,16,Red Line - North Side,Addison-North Main,1420,4064,48,,,,,,,,,,,,,,,0,0,0
2021,10,10/24/2021,16,Red Line - North Side,Addison-North Main,1420,2231,46.5,1,,1,,,,,,,,,,,,0,0,0
2021,10,10/25/2021,16,Red Line - North Side,Addison-North Main,1420,2749,51.5,1,,1,,,,,,,,,,0,0,0,0,0
2021,10,10/26/2021,16,Red Line - North Side,Addison-North Main,1420,3196,48.5,,,,,,,,,,,,,0,0,0,0,0
2021,10,10/27/2021,16,Red Line - North Side,Addison-North Main,1420,3322,48,,,,,,,,,,,,,0,0,0,0,0
2021,10,10/28/2021,16,Red Line - North Side,Addison-North Main,1420,3287,52,1,,,,,,,,,,,,0,0,0,0,0
2021,10,10/29/2021,16,Red Line - North Side,Addison-North Main,1420,3413,54.5,1,,,,,,,,,,,,,,0,0,0
2021,10,10/30/2021,16,Red Line - North Side,Addison-North Main,1420,4682,51.5,1,,,,,,,,,,,,,,0,0,0
2021,10,10/31/2021,16,Red Line - North Side,Addison-North Main,1420,5287,46,,,,,,,,,,,,,,,0,0,0
2021,11,11/1/2021,16,Red Line - North Side,Addison-North Main,1420,3082,41.5,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/2/2021,16,Red Line - North Side,Addison-North Main,1420,3099,40,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/3/2021,16,Red Line - North Side,Addison-North Main,1420,3283,38,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/4/2021,16,Red Line - North Side,Addison-North Main,1420,3477,39,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/5/2021,16,Red Line - North Side,Addison-North Main,1420,3283,43,,,,,,,,,,,,,,,0,0,0
2021,11,11/6/2021,16,Red Line - North Side,Addison-North Main,1420,3836,47.5,,,,,,,,,,,,,,,0,0,0
2021,11,11/7/2021,16,Red Line - North Side,Addison-North Main,1420,2577,53.5,,,,,,,,,,,,,,,0,0,0
2021,11,11/8/2021,16,Red Line - North Side,Addison-North Main,1420,2901,57,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/9/2021,16,Red Line - North Side,Addison-North Main,1420,3219,50,,,,,,,1,,,,,,0,0,0,0,0
2021,11,11/10/2021,16,Red Line - North Side,Addison-North Main,1420,3239,49,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/11/2021,16,Red Line - North Side,Addison-North Main,1420,3141,48,1,,,,,,,,,,,,0,0,0,0,0
2021,11,11/12/2021,16,Red Line - North Side,Addison-North Main,1420,3364,38.5,1,,,,,,1,,,,,,,,0,0,0
2021,11,11/13/2021,16,Red Line - North Side,Addison-North Main,1420,3498,37.5,1,,,,,,1,,,,,,,,0,0,0
2021,11,11/14/2021,16,Red Line - North Side,Addison-North Main,1420,2365,36,1,,,,,,1,,,,,,,,0,0,0
2021,11,11/15/2021,16,Red Line - North Side,Addison-North Main,1420,2780,33,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/16/2021,16,Red Line - North Side,Addison-North Main,1420,3161,44.5,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/17/2021,16,Red Line - North Side,Addison-North Main,1420,3202,51.5,1,,,,,,1,,,,,,0,0,0,0,0
2021,11,11/18/2021,16,Red Line - North Side,Addison-North Main,1420,3195,37,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/19/2021,16,Red Line - North Side,Addison-North Main,1420,3792,33,,,,,,,,,,,,,,,0,0,0
2021,11,11/20/2021,16,Red Line - North Side,Addison-North Main,1420,8524,43,,,,,,,,,,,,,,,0,0,0
2021,11,11/21/2021,16,Red Line - North Side,Addison-North Main,1420,3087,42.5,,,,,,,,,,,,,,,0,0,0
2021,11,11/22/2021,16,Red Line - North Side,Addison-North Main,1420,2774,30.5,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/23/2021,16,Red Line - North Side,Addison-North Main,1420,2806,34,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/24/2021,16,Red Line - North Side,Addison-North Main,1420,2471,45,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/25/2021,16,Red Line - North Side,Addison-North Main,1420,1479,36.5,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/26/2021,16,Red Line - North Side,Addison-North Main,1420,2052,25,,,,,,,,,,,,,,,0,0,0
2021,11,11/27/2021,16,Red Line - North Side,Addison-North Main,1420,2693,35.5,,,,,,,,,,,,,,,0,0,0
2021,11,11/28/2021,16,Red Line - North Side,Addison-North Main,1420,1789,33.5,,,,,,,,,,,,,,,0,0,0
2021,11,11/29/2021,16,Red Line - North Side,Addison-North Main,1420,2438,33.5,,,,,,,,,,,,,0,0,0,0,0
2021,11,11/30/2021,16,Red Line - North Side,Addison-North Main,1420,2829,43,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/1/2021,16,Red Line - North Side,Addison-North Main,1420,2911,41.5,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/2/2021,16,Red Line - North Side,Addison-North Main,1420,3252,51.5,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/3/2021,16,Red Line - North Side,Addison-North Main,1420,3724,45,,,,,,,,,,,,,,,0,0,0
2021,12,12/4/2021,16,Red Line - North Side,Addison-North Main,1420,3769,38.5,1,,,,,,1,,,,,,,,0,0,0
2021,12,12/5/2021,16,Red Line - North Side,Addison-North Main,1420,1636,39,1,,,,,,,,,,,,,,0,0,0
2021,12,12/6/2021,16,Red Line - North Side,Addison-North Main,1420,2601,26.5,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/7/2021,16,Red Line - North Side,Addison-North Main,1420,2849,19,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/8/2021,16,Red Line - North Side,Addison-North Main,1420,2964,30,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/9/2021,16,Red Line - North Side,Addison-North Main,1420,3267,37.5,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/10/2021,16,Red Line - North Side,Addison-North Main,1420,3271,47,1,,,,,,,,,,,,,,0,0,0
2021,12,12/11/2021,16,Red Line - North Side,Addison-North Main,1420,4252,44.5,,,,,,,,,,,,,,,0,0,0
2021,12,12/12/2021,16,Red Line - North Side,Addison-North Main,1420,2156,40,,,,,,,,,,,,,,,0,0,0
2021,12,12/13/2021,16,Red Line - North Side,Addison-North Main,1420,2558,43,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/14/2021,16,Red Line - North Side,Addison-North Main,1420,2846,44,1,,,,,,,,,,,,0,0,0,0,0
2021,12,12/15/2021,16,Red Line - North Side,Addison-North Main,1420,2964,59,1,,,,,,,,,,,,0,0,0,0,0
2021,12,12/16/2021,16,Red Line - North Side,Addison-North Main,1420,3098,51,1,,,,,,1,,,,,,0,0,0,0,0
2021,12,12/17/2021,16,Red Line - North Side,Addison-North Main,1420,2899,35,,,,,,,,,,,,,,,0,0,0
2021,12,12/18/2021,16,Red Line - North Side,Addison-North Main,1420,2789,37.5,1,,,,,,1,,,,,,,,0,0,0
2021,12,12/19/2021,16,Red Line - North Side,Addison-North Main,1420,1787,36,,,,,,,,,,,,,,,0,0,0
2021,12,12/20/2021,16,Red Line - North Side,Addison-North Main,1420,2188,38,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/21/2021,16,Red Line - North Side,Addison-North Main,1420,2053,35.5,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/22/2021,16,Red Line - North Side,Addison-North Main,1420,1827,26,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/23/2021,16,Red Line - North Side,Addison-North Main,1420,1802,37.5,,,,,,,,,,,,,0,0,0,0,0
2021,12,12/24/2021,16,Red Line - North Side,Addison-North Main,1420,1048,47.5,1,,,,,,1,,,,,,,,0,0,0
2021,12,12/25/2021,16,Red Line - North Side,Addison-North Main,1420,395,47,1,,,,,,,,,,,,,,0,0,0
2021,12,12/26/2021,16,Red Line - North Side,Addison-North Main,1420,1213,37,1,,1,,,,,,,,,,,,0,0,0
2021,12,12/27/2021,16,Red Line - North Side,Addison-North Main,1420,1848,41,1,1,1,,,,,,,,,,0,0,0,0,0
2021,12,12/28/2021,16,Red Line - North Side,Addison-North Main,1420,1599,36,1,1,,,,,1,,,,,,0,0,0,0,0
2021,12,12/29/2021,16,Red Line - North Side,Addison-North Main,1420,2183,35.5,1,,,,,,1,,,,,,0,0,0,0,0
2021,12,12/30/2021,16,Red Line - North Side,Addison-North Main,1420,2254,36,1,,,,,,1,,,,,,0,0,0,0,0
2021,12,12/31/2021,16,Red Line - North Side,Addison-North Main,1420,2270,40,1,,,,,,1,,,,,,,,0,0,0
2022,1,1/1/2022,16,Red Line - North Side,Addison-North Main,1420,2332,36,1,,,,,,,,,,,,,,0,0,0
2022,1,1/2/2022,16,Red Line - North Side,Addison-North Main,1420,1384,24,1,,,,,,,,,,,,,,0,0,0
2022,1,1/3/2022,16,Red Line - North Side,Addison-North Main,1420,1579,17,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/4/2022,16,Red Line - North Side,Addison-North Main,1420,1639,30,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/5/2022,16,Red Line - North Side,Addison-North Main,1420,1468,24,1,,,,,,1,1,,,,,0,0,0,0,0
2022,1,1/6/2022,16,Red Line - North Side,Addison-North Main,1420,1529,11,1,,,,,,,,,,,,0,0,0,0,0
2022,1,1/7/2022,16,Red Line - North Side,Addison-North Main,1420,1542,8,,,,,,,,,,,,,,,0,0,0
2022,1,1/8/2022,16,Red Line - North Side,Addison-North Main,1420,1715,25.5,1,,,,,1,,,,,,,,,0,0,0
2022,1,1/9/2022,16,Red Line - North Side,Addison-North Main,1420,1281,24.5,1,,,,,,,,,,,,,,0,0,0
2022,1,1/10/2022,16,Red Line - North Side,Addison-North Main,1420,1550,14,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/11/2022,16,Red Line - North Side,Addison-North Main,1420,1710,22,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/12/2022,16,Red Line - North Side,Addison-North Main,1420,1849,36,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/13/2022,16,Red Line - North Side,Addison-North Main,1420,1964,35,1,,,,,,,,,,,,0,0,0,0,0
2022,1,1/14/2022,16,Red Line - North Side,Addison-North Main,1420,2196,33,1,,,,,,1,,,,,,,,0,0,0
2022,1,1/15/2022,16,Red Line - North Side,Addison-North Main,1420,1601,24.5,1,,,,,,,,,,,,,,0,0,0
2022,1,1/16/2022,16,Red Line - North Side,Addison-North Main,1420,1094,22,1,,,,,,,,,,,,,,0,0,0
2022,1,1/17/2022,16,Red Line - North Side,Addison-North Main,1420,1565,27.5,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/18/2022,16,Red Line - North Side,Addison-North Main,1420,2136,33.5,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/19/2022,16,Red Line - North Side,Addison-North Main,1420,2207,28,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/20/2022,16,Red Line - North Side,Addison-North Main,1420,2146,15.5,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/21/2022,16,Red Line - North Side,Addison-North Main,1420,2173,18.5,,,,,,,,,,,,,,,0,0,0
2022,1,1/22/2022,16,Red Line - North Side,Addison-North Main,1420,1965,28,1,,,,,,,,,,,,,,0,0,0
2022,1,1/23/2022,16,Red Line - North Side,Addison-North Main,1420,1514,17.5,1,,,,,,,,,,,,,,0,0,0
2022,1,1/24/2022,16,Red Line - North Side,Addison-North Main,1420,2202,21,1,,,,,,,,,,,,0,0,0,0,0
2022,1,1/25/2022,16,Red Line - North Side,Addison-North Main,1420,2163,8.5,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/26/2022,16,Red Line - North Side,Addison-North Main,1420,2015,5,,,,,,,,,,,,,0,0,0,0,0
2022,1,1/27/2022,16,Red Line - North Side,Addison-North Main,1420,2437,23.5,1,,,,,,,,,,,,0,0,0,0,0
2022,1,1/28/2022,16,Red Line - North Side,Addison-North Main,1420,2313,20.5,1,,,,,,,,,,,,,,0,0,0
2022,1,1/29/2022,16,Red Line - North Side,Addison-North Main,1420,2336,16,,,,,,,,,,,,,,,0,0,0
2022,1,1/30/2022,16,Red Line - North Side,Addison-North Main,1420,1572,23.5,,,,,,,,,,,,,,,0,0,0
2022,1,1/31/2022,16,Red Line - North Side,Addison-North Main,1420,2194,31.5,,,,,,,1,,,,,,0,0,0,0,0
2022,2,2/1/2022,16,Red Line - North Side,Addison-North Main,1420,2522,41,1,,,,,,,,,,,,0,0,0,0,0
2022,2,2/2/2022,16,Red Line - North Side,Addison-North Main,1420,2000,26,1,,,,,,,,,,,,0,0,0,0,0
2022,2,2/3/2022,16,Red Line - North Side,Addison-North Main,1420,2476,23,,,,,,,,,,,,,0,0,0,0,0
2022,2,2/4/2022,16,Red Line - North Side,Addison-North Main,1420,2823,19,1,,,,,,,,,,,,,,0,0,0
2022,2,2/5/2022,16,Red Line - North Side,Addison-North Main,1420,2397,12.5,,,,,,,,,,,,,,,0,0,0
2022,2,2/6/2022,16,Red Line - North Side,Addison-North Main,1420,1649,25.5,,,,,,,,,,,,,,,0,0,0
2022,2,2/7/2022,16,Red Line - North Side,Addison-North Main,1420,2386,25,1,,,,,1,,,,,,,0,0,0,0,0
2022,2,2/8/2022,16,Red Line - North Side,Addison-North Main,1420,2699,29.5,,,,,,,,,,,,,0,0,0,0,0
2022,2,2/9/2022,16,Red Line - North Side,Addison-North Main,1420,2689,38,,,,,,,,,,,,,0,0,0,0,0
2022,2,2/10/2022,16,Red Line - North Side,Addison-North Main,1420,2812,32,,,,,,,,,,,,,0,0,0,0,0
2022,2,2/11/2022,16,Red Line - North Side,Addison-North Main,1420,2893,37.5,1,,,,,,,,,,,,,,0,0,0
2022,2,2/12/2022,16,Red Line - North Side,Addison-North Main,1420,2445,23,,,,,,,,,,,,,,,0,0,0
2022,2,2/13/2022,16,Red Line - North Side,Addison-North Main,1420,1839,17.5,,,,,,,1,,,,,,,,0,0,0
2022,2,2/14/2022,16,Red Line - North Side,Addison-North Main,1420,2413,21,,,,,,,,,,,,,0,0,0,0,0
2022,2,2/15/2022,16,Red Line - North Side,Addison-North Main,1420,2722,34.5,,,,,,,,,,,,,0,0,0,0,0
2022,2,2/16/2022,16,Red Line - North Side,Addison-North Main,1420,2738,48.5,1,,,,,,,,,,,,0,0,0,0,0
2022,2,2/17/2022,16,Red Line - North Side,Addison-North Main,1420,2473,30,1,1,,,,,1,,,,,,0,0,0,0,0
2022,2,2/18/2022,16,Red Line - North Side,Addison-North Main,1420,2777,20,1,,,,,,1,,,,,,,,0,0,0
2022,2,2/19/2022,16,Red Line - North Side,Addison-North Main,1420,2647,20,,,,,,,,,,,,,,,0,0,0
2022,2,2/20/2022,16,Red Line - North Side,Addison-North Main,1420,1993,33.5,,,,,,,,,,,,,,,0,0,0
2022,2,2/21/2022,16,Red Line - North Side,Addison-North Main,1420,2242,43.5,1,,,,,,1,,,,,,0,0,0,0,0
2022,2,2/22/2022,16,Red Line - North Side,Addison-North Main,1420,2740,39.5,1,,1,,,,1,,,,,,0,0,0,0,0
2022,2,2/23/2022,16,Red Line - North Side,Addison-North Main,1420,2801,22,1,,,,,,,,,,,,0,0,0,0,0
2022,2,2/24/2022,16,Red Line - North Side,Addison-North Main,1420,2869,26.5,1,,,,,,,,,,,,0,0,0,0,0
2022,2,2/25/2022,16,Red Line - North Side,Addison-North Main,1420,2819,25.5,1,,,,,,,,,,,,,,0,0,0
2022,2,2/26/2022,16,Red Line - North Side,Addison-North Main,1420,2687,24,,,,,,,,,,,,,,,0,0,0
2022,2,2/27/2022,16,Red Line - North Side,Addison-North Main,1420,1898,37.5,,,,,,,,,,,,,,,0,0,0
2022,2,2/28/2022,16,Red Line - North Side,Addison-North Main,1420,2503,42,,,,,,,,,,,,,0,0,0,0,0
2022,3,3/1/2022,16,Red Line - North Side,Addison-North Main,1420,2828,44,,,,,,,,,,,,,0,0,0,0,0
2022,3,3/2/2022,16,Red Line - North Side,Addison-North Main,1420,2932,47,,,,,,,,,,,,,0,0,0,0,0
2022,3,3/3/2022,16,Red Line - North Side,Addison-North Main,1420,3027,34,,,,,,,,,,,,,0,0,0,0,0
2022,3,3/4/2022,16,Red Line - North Side,Addison-North Main,1420,3099,36.5,,,,,,,,,,,,,,,0,0,0
2022,3,3/5/2022,16,Red Line - North Side,Addison-North Main,1420,3264,56.5,1,,1,,,,,,,,,,,,0,0,0
2022,3,3/6/2022,16,Red Line - North Side,Addison-North Main,1420,1992,49,1,,1,1,,,,,,,,,,,0,0,0
2022,3,3/7/2022,16,Red Line - North Side,Addison-North Main,1420,2434,35,1,,,1,,,1,,,,,,0,0,0,0,0
2022,3,3/8/2022,16,Red Line - North Side,Addison-North Main,1420,2961,35,,,,,,,,,,,,,0,0,0,0,0
2022,3,3/9/2022,16,Red Line - North Side,Addison-North Main,1420,2936,37,,,,,,,,,,,,,0,0,0,0,0
2022,3,3/10/2022,16,Red Line - North Side,Addison-North Main,1420,3196,29.5,1,,,,,,,,,,,,0,0,0,0,0
2022,3,3/11/2022,16,Red Line - North Side,Addison-North Main,1420,3411,25.5,1,,,,,,,,,,,,,,0,0,0
2022,3,3/12/2022,16,Red Line - North Side,Addison-North Main,1420,8976,18.5,,,,,,,,,,,,,,,0,0,0
