YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,station_id,RIDES
2019,9,9/21/2019,16,Red Line - North Side,Addison-North Main,1420,13396
2019,9,9/22/2019,16,Red Line - North Side,Addison-North Main,1420,9724
2019,9,9/23/2019,16,Red Line - North Side,Addison-North Main,1420,6885
2019,9,9/24/2019,16,Red Line - North Side,Addison-North Main,1420,6902
2019,9,9/25/2019,16,Red Line - North Side,Addison-North Main,1420,6795
2019,9,9/26/2019,16,Red Line - North Side,Addison-North Main,1420,7032
2019,9,9/27/2019,16,Red Line - North Side,Addison-North Main,1420,6397
2019,9,9/28/2019,16,Red Line - North Side,Addison-North Main,1420,4829
2019,9,9/29/2019,16,Red Line - North Side,Addison-North Main,1420,3941
2019,9,9/30/2019,16,Red Line - North Side,Addison-North Main,1420,6375
2019,10,10/1/2019,16,Red Line - North Side,Addison-North Main,1420,6649
2019,10,10/2/2019,16,Red Line - North Side,Addison-North Main,1420,6666
2019,10,10/3/2019,16,Red Line - North Side,Addison-North Main,1420,6922
2019,10,10/4/2019,16,Red Line - North Side,Addison-North Main,1420,7061
2019,10,10/5/2019,16,Red Line - North Side,Addison-North Main,1420,4465
2019,10,10/6/2019,16,Red Line - North Side,Addison-North Main,1420,3671
2019,10,10/7/2019,16,Red Line - North Side,Addison-North Main,1420,6391
2019,10,10/8/2019,16,Red Line - North Side,Addison-North Main,1420,6579
2019,10,10/9/2019,16,Red Line - North Side,Addison-North Main,1420,6646
2019,10,10/10/2019,16,Red Line - North Side,Addison-North Main,1420,7140
2019,10,10/11/2019,16,Red Line - North Side,Addison-North Main,1420,6786
2019,10,10/12/2019,16,Red Line - North Side,Addison-North Main,1420,5589
2019,10,10/13/2019,16,Red Line - North Side,Addison-North Main,1420,7757
2019,10,10/14/2019,16,Red Line - North Side,Addison-North Main,1420,6165
2019,10,10/15/2019,16,Red Line - North Side,Addison-North Main,1420,6812
2019,10,10/16/2019,16,Red Line - North Side,Addison-North Main,1420,6885
2019,10,10/17/2019,16,Red Line - North Side,Addison-North Main,1420,6947
2019,10,10/18/2019,16,Red Line - North Side,Addison-North Main,1420,7572
2019,10,10/19/2019,16,Red Line - North Side,Addison-North Main,1420,5780
2019,10,10/20/2019,16,Red Line - North Side,Addison-North Main,1420,4128
2019,10,10/21/2019,16,Red Line - North Side,Addison-North Main,1420,6300
2019,10,10/22/2019,16,Red Line - North Side,Addison-North Main,1420,6406
2019,10,10/23/2019,16,Red Line - North Side,Addison-North Main,1420,6709
2019,10,10/24/2019,16,Red Line - North Side,Addison-North Main,1420,6827
2019,10,10/25/2019,16,Red Line - North Side,Addison-North Main,1420,6498
2019,10,10/26/2019,16,Red Line - North Side,Addison-North Main,1420,4176
2019,10,10/27/2019,16,Red Line - North Side,Addison-North Main,1420,4080
2019,10,10/28/2019,16,Red Line - North Side,Addison-North Main,1420,6272
2019,10,10/29/2019,16,Red Line - North Side,Addison-North Main,1420,6472
2019,10,10/30/2019,16,Red Line - North Side,Addison-North Main,1420,6190
2019,10,10/31/2019,16,Red Line - North Side,Addison-North Main,1420,6415
2019,11,11/1/2019,16,Red Line - North Side,Addison-North Main,1420,6523
2019,11,11/2/2019,16,Red Line - North Side,Addison-North Main,1420,4522
2019,11,11/3/2019,16,Red Line - North Side,Addison-North Main,1420,3834
2019,11,11/4/2019,16,Red Line - North Side,Addison-North Main,1420,6353
2019,11,11/5/2019,16,Red Line - North Side,Addison-North Main,1420,6535
2019,11,11/6/2019,16,Red Line - North Side,Addison-North Main,1420,6534
2019,11,11/7/2019,16,Red Line - North Side,Addison-North Main,1420,6620
2019,11,11/8/2019,16,Red Line - North Side,Addison-North Main,1420,6343
2019,11,11/9/2019,16,Red Line - North Side,Addison-North Main,1420,4929
2019,11,11/10/2019,16,Red Line - North Side,Addison-North Main,1420,3621
2019,11,11/11/2019,16,Red Line - North Side,Addison-North Main,1420,5453
2019,11,11/12/2019,16,Red Line - North Side,Addison-North Main,1420,6141
2019,11,11/13/2019,16,Red Line - North Side,Addison-North Main,1420,6281
2019,11,11/14/2019,16,Red Line - North Side,Addison-North Main,1420,6406
2019,11,11/15/2019,16,Red Line - North Side,Addison-North Main,1420,6500
2019,11,11/16/2019,16,Red Line - North Side,Addison-North Main,1420,5484
2019,11,11/17/2019,16,Red Line - North Side,Addison-North Main,1420,3222
2019,11,11/18/2019,16,Red Line - North Side,Addison-North Main,1420,6242
2019,11,11/19/2019,16,Red Line - North Side,Addison-North Main,1420,6489
2019,11,11/20/2019,16,Red Line - North Side,Addison-North Main,1420,6346
2019,11,11/21/2019,16,Red Line - North Side,Addison-North Main,1420,6460
2019,11,11/22/2019,16,Red Line - North Side,Addison-North Main,1420,6834
2019,11,11/23/2019,16,Red Line - North Side,Addison-North Main,1420,5774
2019,11,11/24/2019,16,Red Line - North Side,Addison-North Main,1420,3731
2019,11,11/25/2019,16,Red Line - North Side,Addison-North Main,1420,5978
2019,11,11/26/2019,16,Red Line - North Side,Addison-North Main,1420,5666
2019,11,11/27/2019,16,Red Line - North Side,Addison-North Main,1420,4467
2019,11,11/28/2019,16,Red Line - North Side,Addison-North Main,1420,1746
2019,11,11/29/2019,16,Red Line - North Side,Addison-North Main,1420,3359
2019,11,11/30/2019,16,Red Line - North Side,Addison-North Main,1420,2794
2019,12,12/1/2019,16,Red Line - North Side,Addison-North Main,1420,2423
