YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,station_id,RIDES
2021,5,5/18/2021,185,Orange Line,Midway Airport,930,2722
2021,5,5/19/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4252
2021,5,5/19/2021,185,Orange Line,Midway Airport,930,2698
2021,5,5/20/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4859
2021,5,5/20/2021,185,Orange Line,Midway Airport,930,2948
2021,5,5/21/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5529
2021,5,5/21/2021,185,Orange Line,Midway Airport,930,3168
2021,5,5/22/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4427
2021,5,5/22/2021,185,Orange Line,Midway Airport,930,1964
2021,5,5/23/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4771
2021,5,5/23/2021,185,Orange Line,Midway Airport,930,1650
2021,5,5/24/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4845
2021,5,5/24/2021,185,Orange Line,Midway Airport,930,2817
2021,5,5/25/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4487
2021,5,5/25/2021,185,Orange Line,Midway Airport,930,2667
2021,5,5/26/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4432
2021,5,5/26/2021,185,Orange Line,Midway Airport,930,2716
2021,5,5/27/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5022
2021,5,5/27/2021,185,Orange Line,Midway Airport,930,2997
2021,5,5/28/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6178
2021,5,5/28/2021,185,Orange Line,Midway Airport,930,3283
2021,5,5/29/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4956
2021,5,5/29/2021,185,Orange Line,Midway Airport,930,2185
2021,5,5/30/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4518
2021,5,5/30/2021,185,Orange Line,Midway Airport,930,1803
2021,5,5/31/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6234
2021,5,5/31/2021,185,Orange Line,Midway Airport,930,2308
2021,6,6/1/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5537
2021,6,6/1/2021,185,Orange Line,Midway Airport,930,3259
2021,6,6/2/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4631
2021,6,6/2/2021,185,Orange Line,Midway Airport,930,3006
2021,6,6/3/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5024
2021,6,6/3/2021,185,Orange Line,Midway Airport,930,3140
2021,6,6/4/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5675
2021,6,6/4/2021,185,Orange Line,Midway Airport,930,3363
2021,6,6/5/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4570
2021,6,6/5/2021,185,Orange Line,Midway Airport,930,2135
2021,6,6/6/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5589
2021,6,6/6/2021,185,Orange Line,Midway Airport,930,1750
2021,6,6/7/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5014
2021,6,6/7/2021,185,Orange Line,Midway Airport,930,2728
2021,6,6/8/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4430
2021,6,6/8/2021,185,Orange Line,Midway Airport,930,2917
2021,6,6/9/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4991
2021,6,6/9/2021,185,Orange Line,Midway Airport,930,3175
2021,6,6/10/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6243
2021,6,6/10/2021,185,Orange Line,Midway Airport,930,3388
2021,6,6/11/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5941
2021,6,6/11/2021,185,Orange Line,Midway Airport,930,3738
2021,6,6/12/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4888
2021,6,6/12/2021,185,Orange Line,Midway Airport,930,2015
2021,6,6/13/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5972
2021,6,6/13/2021,185,Orange Line,Midway Airport,930,2183
2021,6,6/14/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5583
2021,6,6/14/2021,185,Orange Line,Midway Airport,930,2936
2021,6,6/15/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4962
2021,6,6/15/2021,185,Orange Line,Midway Airport,930,3074
2021,6,6/16/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5173
2021,6,6/16/2021,185,Orange Line,Midway Airport,930,3124
2021,6,6/17/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6098
2021,6,6/17/2021,185,Orange Line,Midway Airport,930,3516
2021,6,6/18/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7036
2021,6,6/18/2021,185,Orange Line,Midway Airport,930,3514
2021,6,6/19/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4774
2021,6,6/19/2021,185,Orange Line,Midway Airport,930,2202
2021,6,6/20/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5947
2021,6,6/20/2021,185,Orange Line,Midway Airport,930,1852
2021,6,6/21/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6013
2021,6,6/21/2021,185,Orange Line,Midway Airport,930,3316
2021,6,6/22/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5042
2021,6,6/22/2021,185,Orange Line,Midway Airport,930,3334
2021,6,6/23/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5158
2021,6,6/23/2021,185,Orange Line,Midway Airport,930,3168
2021,6,6/24/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6319
2021,6,6/24/2021,185,Orange Line,Midway Airport,930,3433
2021,6,6/25/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6880
2021,6,6/25/2021,185,Orange Line,Midway Airport,930,3288
2021,6,6/26/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4662
2021,6,6/26/2021,185,Orange Line,Midway Airport,930,1739
2021,6,6/27/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5801
2021,6,6/27/2021,185,Orange Line,Midway Airport,930,1844
2021,6,6/28/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5646
2021,6,6/28/2021,185,Orange Line,Midway Airport,930,2897
2021,6,6/29/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5004
2021,6,6/29/2021,185,Orange Line,Midway Airport,930,2970
2021,6,6/30/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5054
2021,6,6/30/2021,185,Orange Line,Midway Airport,930,3001
2021,7,7/1/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6104
2021,7,7/1/2021,185,Orange Line,Midway Airport,930,3577
2021,7,7/2/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7054
2021,7,7/2/2021,185,Orange Line,Midway Airport,930,3601
2021,7,7/3/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5530
2021,7,7/3/2021,185,Orange Line,Midway Airport,930,2180
2021,7,7/4/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4921
2021,7,7/4/2021,185,Orange Line,Midway Airport,930,1723
2021,7,7/5/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7225
2021,7,7/5/2021,185,Orange Line,Midway Airport,930,2466
2021,7,7/6/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6508
2021,7,7/6/2021,185,Orange Line,Midway Airport,930,3377
2021,7,7/7/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5861
2021,7,7/7/2021,185,Orange Line,Midway Airport,930,3460
2021,7,7/8/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6642
2021,7,7/8/2021,185,Orange Line,Midway Airport,930,3912
2021,7,7/9/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8315
2021,7,7/9/2021,185,Orange Line,Midway Airport,930,4510
2021,7,7/10/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5495
2021,7,7/10/2021,185,Orange Line,Midway Airport,930,2257
2021,7,7/11/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5934
2021,7,7/11/2021,185,Orange Line,Midway Airport,930,1933
2021,7,7/12/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5700
2021,7,7/12/2021,185,Orange Line,Midway Airport,930,3255
2021,7,7/13/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5209
2021,7,7/13/2021,185,Orange Line,Midway Airport,930,3207
2021,7,7/14/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5287
2021,7,7/14/2021,185,Orange Line,Midway Airport,930,3476
2021,7,7/15/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6315
2021,7,7/15/2021,185,Orange Line,Midway Airport,930,3646
2021,7,7/16/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7306
2021,7,7/16/2021,185,Orange Line,Midway Airport,930,3934
2021,7,7/17/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5107
2021,7,7/17/2021,185,Orange Line,Midway Airport,930,2260
2021,7,7/18/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6331
2021,7,7/18/2021,185,Orange Line,Midway Airport,930,2214
2021,7,7/19/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6165
2021,7,7/19/2021,185,Orange Line,Midway Airport,930,3469
2021,7,7/20/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5512
2021,7,7/20/2021,185,Orange Line,Midway Airport,930,3447
2021,7,7/21/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5824
2021,7,7/21/2021,185,Orange Line,Midway Airport,930,3677
2021,7,7/22/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7147
2021,7,7/22/2021,185,Orange Line,Midway Airport,930,4070
2021,7,7/23/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7690
2021,7,7/23/2021,185,Orange Line,Midway Airport,930,4206
2021,7,7/24/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5165
2021,7,7/24/2021,185,Orange Line,Midway Airport,930,2302
2021,7,7/25/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6801
2021,7,7/25/2021,185,Orange Line,Midway Airport,930,2159
2021,7,7/26/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6503
2021,7,7/26/2021,185,Orange Line,Midway Airport,930,3524
2021,7,7/27/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5845
2021,7,7/27/2021,185,Orange Line,Midway Airport,930,3554
2021,7,7/28/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8305
2021,7,7/28/2021,185,Orange Line,Midway Airport,930,4143
2021,7,7/29/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8702
2021,7,7/29/2021,185,Orange Line,Midway Airport,930,4955
2021,7,7/30/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7925
2021,7,7/30/2021,185,Orange Line,Midway Airport,930,4833
2021,7,7/31/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5502
2021,7,7/31/2021,185,Orange Line,Midway Airport,930,3141
2021,8,8/1/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6241
2021,8,8/1/2021,185,Orange Line,Midway Airport,930,2704
2021,8,8/2/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6211
2021,8,8/2/2021,185,Orange Line,Midway Airport,930,3416
2021,8,8/3/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5440
2021,8,8/3/2021,185,Orange Line,Midway Airport,930,3418
2021,8,8/4/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5787
2021,8,8/4/2021,185,Orange Line,Midway Airport,930,3590
2021,8,8/5/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7792
2021,8,8/5/2021,185,Orange Line,Midway Airport,930,4242
2021,8,8/6/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8759
2021,8,8/6/2021,185,Orange Line,Midway Airport,930,4543
2021,8,8/7/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5362
2021,8,8/7/2021,185,Orange Line,Midway Airport,930,2469
2021,8,8/8/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6332
2021,8,8/8/2021,185,Orange Line,Midway Airport,930,2233
2021,8,8/9/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5807
2021,8,8/9/2021,185,Orange Line,Midway Airport,930,3188
2021,8,8/10/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5625
2021,8,8/10/2021,185,Orange Line,Midway Airport,930,3421
2021,8,8/11/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5776
2021,8,8/11/2021,185,Orange Line,Midway Airport,930,3364
2021,8,8/12/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6690
2021,8,8/12/2021,185,Orange Line,Midway Airport,930,3740
2021,8,8/13/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7274
2021,8,8/13/2021,185,Orange Line,Midway Airport,930,3990
2021,8,8/14/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5303
2021,8,8/14/2021,185,Orange Line,Midway Airport,930,2386
2021,8,8/15/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6397
2021,8,8/15/2021,185,Orange Line,Midway Airport,930,2242
2021,8,8/16/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6140
2021,8,8/16/2021,185,Orange Line,Midway Airport,930,3349
2021,8,8/17/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5612
2021,8,8/17/2021,185,Orange Line,Midway Airport,930,3438
2021,8,8/18/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5651
2021,8,8/18/2021,185,Orange Line,Midway Airport,930,3466
2021,8,8/19/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7352
2021,8,8/19/2021,185,Orange Line,Midway Airport,930,4002
2021,8,8/20/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8172
2021,8,8/20/2021,185,Orange Line,Midway Airport,930,4219
2021,8,8/21/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5383
2021,8,8/21/2021,185,Orange Line,Midway Airport,930,2482
2021,8,8/22/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6844
2021,8,8/22/2021,185,Orange Line,Midway Airport,930,2339
2021,8,8/23/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6361
2021,8,8/23/2021,185,Orange Line,Midway Airport,930,3522
2021,8,8/24/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4509
2021,8,8/24/2021,185,Orange Line,Midway Airport,930,3425
2021,8,8/25/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5682
2021,8,8/25/2021,185,Orange Line,Midway Airport,930,3552
2021,8,8/26/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7126
2021,8,8/26/2021,185,Orange Line,Midway Airport,930,4085
2021,8,8/27/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7396
2021,8,8/27/2021,185,Orange Line,Midway Airport,930,4192
2021,8,8/28/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5281
2021,8,8/28/2021,185,Orange Line,Midway Airport,930,2262
2021,8,8/29/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6098
2021,8,8/29/2021,185,Orange Line,Midway Airport,930,2094
2021,8,8/30/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5803
2021,8,8/30/2021,185,Orange Line,Midway Airport,930,3855
2021,8,8/31/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4855
2021,8,8/31/2021,185,Orange Line,Midway Airport,930,3995
2021,9,9/1/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5366
2021,9,9/1/2021,185,Orange Line,Midway Airport,930,3964
2021,9,9/2/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7410
2021,9,9/2/2021,185,Orange Line,Midway Airport,930,4611
2021,9,9/3/2021,55,Blue Line - O'Hare,O'Hare Airport,890,9731
2021,9,9/3/2021,185,Orange Line,Midway Airport,930,5368
2021,9,9/4/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6982
2021,9,9/4/2021,185,Orange Line,Midway Airport,930,2732
2021,9,9/5/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5704
2021,9,9/5/2021,185,Orange Line,Midway Airport,930,2314
2021,9,9/6/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7946
2021,9,9/6/2021,185,Orange Line,Midway Airport,930,2587
2021,9,9/7/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5989
2021,9,9/7/2021,185,Orange Line,Midway Airport,930,4195
2021,9,9/8/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5715
2021,9,9/8/2021,185,Orange Line,Midway Airport,930,4441
2021,9,9/9/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7435
2021,9,9/9/2021,185,Orange Line,Midway Airport,930,4799
2021,9,9/10/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8032
2021,9,9/10/2021,185,Orange Line,Midway Airport,930,4850
2021,9,9/11/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5185
2021,9,9/11/2021,185,Orange Line,Midway Airport,930,2291
2021,9,9/12/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6769
2021,9,9/12/2021,185,Orange Line,Midway Airport,930,2117
2021,9,9/13/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6193
2021,9,9/13/2021,185,Orange Line,Midway Airport,930,4214
2021,9,9/14/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5028
2021,9,9/14/2021,185,Orange Line,Midway Airport,930,4199
2021,9,9/15/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6035
2021,9,9/15/2021,185,Orange Line,Midway Airport,930,4539
2021,9,9/16/2021,55,Blue Line - O'Hare,O'Hare Airport,890,9258
2021,9,9/16/2021,185,Orange Line,Midway Airport,930,5470
2021,9,9/17/2021,55,Blue Line - O'Hare,O'Hare Airport,890,9756
2021,9,9/17/2021,185,Orange Line,Midway Airport,930,5461
2021,9,9/18/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5725
2021,9,9/18/2021,185,Orange Line,Midway Airport,930,2612
2021,9,9/19/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7015
2021,9,9/19/2021,185,Orange Line,Midway Airport,930,2313
2021,9,9/20/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6160
2021,9,9/20/2021,185,Orange Line,Midway Airport,930,4278
2021,9,9/21/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5227
2021,9,9/21/2021,185,Orange Line,Midway Airport,930,4354
2021,9,9/22/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5232
2021,9,9/22/2021,185,Orange Line,Midway Airport,930,4352
2021,9,9/23/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7120
2021,9,9/23/2021,185,Orange Line,Midway Airport,930,4957
2021,9,9/24/2021,55,Blue Line - O'Hare,O'Hare Airport,890,10282
2021,9,9/24/2021,185,Orange Line,Midway Airport,930,5910
2021,9,9/25/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5778
2021,9,9/25/2021,185,Orange Line,Midway Airport,930,2508
2021,9,9/26/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6586
2021,9,9/26/2021,185,Orange Line,Midway Airport,930,2136
2021,9,9/27/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6375
2021,9,9/27/2021,185,Orange Line,Midway Airport,930,4400
2021,9,9/28/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4896
2021,9,9/28/2021,185,Orange Line,Midway Airport,930,4226
2021,9,9/29/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5111
2021,9,9/29/2021,185,Orange Line,Midway Airport,930,4274
2021,9,9/30/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6656
2021,9,9/30/2021,185,Orange Line,Midway Airport,930,4598
2021,10,10/1/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8458
2021,10,10/1/2021,185,Orange Line,Midway Airport,930,4983
2021,10,10/2/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5324
2021,10,10/2/2021,185,Orange Line,Midway Airport,930,2288
2021,10,10/3/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6655
2021,10,10/3/2021,185,Orange Line,Midway Airport,930,2328
2021,10,10/4/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6352
2021,10,10/4/2021,185,Orange Line,Midway Airport,930,4305
2021,10,10/5/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5260
2021,10,10/5/2021,185,Orange Line,Midway Airport,930,4257
2021,10,10/6/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5210
2021,10,10/6/2021,185,Orange Line,Midway Airport,930,4297
2021,10,10/7/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7641
2021,10,10/7/2021,185,Orange Line,Midway Airport,930,4869
2021,10,10/8/2021,55,Blue Line - O'Hare,O'Hare Airport,890,11658
2021,10,10/8/2021,185,Orange Line,Midway Airport,930,6084
2021,10,10/9/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7981
2021,10,10/9/2021,185,Orange Line,Midway Airport,930,3126
2021,10,10/10/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7149
2021,10,10/10/2021,185,Orange Line,Midway Airport,930,2677
2021,10,10/11/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6917
2021,10,10/11/2021,185,Orange Line,Midway Airport,930,3556
2021,10,10/12/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6572
2021,10,10/12/2021,185,Orange Line,Midway Airport,930,4425
2021,10,10/13/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5790
2021,10,10/13/2021,185,Orange Line,Midway Airport,930,4334
2021,10,10/14/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7214
2021,10,10/14/2021,185,Orange Line,Midway Airport,930,4662
2021,10,10/15/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8699
2021,10,10/15/2021,185,Orange Line,Midway Airport,930,4999
2021,10,10/16/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5985
2021,10,10/16/2021,185,Orange Line,Midway Airport,930,2452
2021,10,10/17/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7113
2021,10,10/17/2021,185,Orange Line,Midway Airport,930,2330
2021,10,10/18/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6668
2021,10,10/18/2021,185,Orange Line,Midway Airport,930,4147
2021,10,10/19/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5418
2021,10,10/19/2021,185,Orange Line,Midway Airport,930,4110
2021,10,10/20/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5388
2021,10,10/20/2021,185,Orange Line,Midway Airport,930,4272
2021,10,10/21/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7256
2021,10,10/21/2021,185,Orange Line,Midway Airport,930,4585
2021,10,10/22/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8551
2021,10,10/22/2021,185,Orange Line,Midway Airport,930,4662
2021,10,10/23/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5581
2021,10,10/23/2021,185,Orange Line,Midway Airport,930,1922
2021,10,10/24/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6315
2021,10,10/24/2021,185,Orange Line,Midway Airport,930,1819
2021,10,10/25/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6519
2021,10,10/25/2021,185,Orange Line,Midway Airport,930,3970
2021,10,10/26/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5801
2021,10,10/26/2021,185,Orange Line,Midway Airport,930,4325
2021,10,10/27/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5126
2021,10,10/27/2021,185,Orange Line,Midway Airport,930,4181
2021,10,10/28/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6640
2021,10,10/28/2021,185,Orange Line,Midway Airport,930,4475
2021,10,10/29/2021,55,Blue Line - O'Hare,O'Hare Airport,890,8310
2021,10,10/29/2021,185,Orange Line,Midway Airport,930,4563
2021,10,10/30/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5027
2021,10,10/30/2021,185,Orange Line,Midway Airport,930,2183
2021,10,10/31/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5386
2021,10,10/31/2021,185,Orange Line,Midway Airport,930,1918
2021,11,11/1/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6644
2021,11,11/1/2021,185,Orange Line,Midway Airport,930,4249
2021,11,11/2/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5207
2021,11,11/2/2021,185,Orange Line,Midway Airport,930,4162
2021,11,11/3/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5046
2021,11,11/3/2021,185,Orange Line,Midway Airport,930,4198
2021,11,11/4/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6165
2021,11,11/4/2021,185,Orange Line,Midway Airport,930,4572
2021,11,11/5/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7724
2021,11,11/5/2021,185,Orange Line,Midway Airport,930,4379
2021,11,11/6/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4982
2021,11,11/6/2021,185,Orange Line,Midway Airport,930,2044
2021,11,11/7/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6304
2021,11,11/7/2021,185,Orange Line,Midway Airport,930,1857
2021,11,11/8/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6431
2021,11,11/8/2021,185,Orange Line,Midway Airport,930,4227
2021,11,11/9/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5212
2021,11,11/9/2021,185,Orange Line,Midway Airport,930,4092
2021,11,11/10/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5416
2021,11,11/10/2021,185,Orange Line,Midway Airport,930,4220
2021,11,11/11/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7134
2021,11,11/11/2021,185,Orange Line,Midway Airport,930,3651
2021,11,11/12/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7614
2021,11,11/12/2021,185,Orange Line,Midway Airport,930,3978
2021,11,11/13/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5047
2021,11,11/13/2021,185,Orange Line,Midway Airport,930,1940
2021,11,11/14/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6014
2021,11,11/14/2021,185,Orange Line,Midway Airport,930,1629
2021,11,11/15/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6357
2021,11,11/15/2021,185,Orange Line,Midway Airport,930,4167
2021,11,11/16/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5539
2021,11,11/16/2021,185,Orange Line,Midway Airport,930,4144
2021,11,11/17/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5364
2021,11,11/17/2021,185,Orange Line,Midway Airport,930,4005
2021,11,11/18/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5969
2021,11,11/18/2021,185,Orange Line,Midway Airport,930,4026
2021,11,11/19/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7172
2021,11,11/19/2021,185,Orange Line,Midway Airport,930,4764
2021,11,11/20/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5336
2021,11,11/20/2021,185,Orange Line,Midway Airport,930,2683
2021,11,11/21/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5347
2021,11,11/21/2021,185,Orange Line,Midway Airport,930,1783
2021,11,11/22/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5788
2021,11,11/22/2021,185,Orange Line,Midway Airport,930,3860
2021,11,11/23/2021,55,Blue Line - O'Hare,O'Hare Airport,890,5997
2021,11,11/23/2021,185,Orange Line,Midway Airport,930,4158
2021,11,11/24/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6733
2021,11,11/24/2021,185,Orange Line,Midway Airport,930,3437
2021,11,11/25/2021,55,Blue Line - O'Hare,O'Hare Airport,890,4606
2021,11,11/25/2021,185,Orange Line,Midway Airport,930,1153
2021,11,11/26/2021,55,Blue Line - O'Hare,O'Hare Airport,890,6214
2021,11,11/26/2021,185,Orange Line,Midway Airport,930,2601
2021,11,11/27/2021,55,Blue Line - O'Hare,O'Hare Airport,890,7921
2021,11,11/27/2021,185,Orange Line,Midway Airport,930,2617
