YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,RIDES
2020,1,2020-01-21,16.0,Red Line - North Side,Addison-North Main,6188
2020,1,2020-01-22,16.0,Red Line - North Side,Addison-North Main,6368
2020,1,2020-01-23,16.0,Red Line - North Side,Addison-North Main,6292
2020,1,2020-01-24,16.0,Red Line - North Side,Addison-North Main,6118
2020,1,2020-01-25,16.0,Red Line - North Side,Addison-North Main,3707
2020,1,2020-01-26,16.0,Red Line - North Side,Addison-North Main,2771
2020,1,2020-01-27,16.0,Red Line - North Side,Addison-North Main,6111
2020,1,2020-01-28,16.0,Red Line - North Side,Addison-North Main,6296
2020,1,2020-01-29,16.0,Red Line - North Side,Addison-North Main,6370
2020,1,2020-01-30,16.0,Red Line - North Side,Addison-North Main,6391
2020,1,2020-01-31,16.0,Red Line - North Side,Addison-North Main,6018
2020,2,2020-02-01,16.0,Red Line - North Side,Addison-North Main,3780
2020,2,2020-02-02,16.0,Red Line - North Side,Addison-North Main,3174
2020,2,2020-02-03,16.0,Red Line - North Side,Addison-North Main,6076
2020,2,2020-02-04,16.0,Red Line - North Side,Addison-North Main,6336
2020,2,2020-02-05,16.0,Red Line - North Side,Addison-North Main,6358
2020,2,2020-02-06,16.0,Red Line - North Side,Addison-North Main,6325
2020,2,2020-02-07,16.0,Red Line - North Side,Addison-North Main,6204
2020,2,2020-02-08,16.0,Red Line - North Side,Addison-North Main,3551
2020,2,2020-02-09,16.0,Red Line - North Side,Addison-North Main,2668
2020,2,2020-02-10,16.0,Red Line - North Side,Addison-North Main,6043
2020,2,2020-02-11,16.0,Red Line - North Side,Addison-North Main,6331
2020,2,2020-02-12,16.0,Red Line - North Side,Addison-North Main,6472
2020,2,2020-02-13,16.0,Red Line - North Side,Addison-North Main,6131
2020,2,2020-02-14,16.0,Red Line - North Side,Addison-North Main,5599
2020,2,2020-02-15,16.0,Red Line - North Side,Addison-North Main,3626
2020,2,2020-02-16,16.0,Red Line - North Side,Addison-North Main,3335
2020,2,2020-02-17,16.0,Red Line - North Side,Addison-North Main,4679
2020,2,2020-02-18,16.0,Red Line - North Side,Addison-North Main,6229
2020,2,2020-02-19,16.0,Red Line - North Side,Addison-North Main,6377
2020,2,2020-02-20,16.0,Red Line - North Side,Addison-North Main,6302
2020,2,2020-02-21,16.0,Red Line - North Side,Addison-North Main,5923
2020,2,2020-02-22,16.0,Red Line - North Side,Addison-North Main,4384
2020,2,2020-02-23,16.0,Red Line - North Side,Addison-North Main,3024
2020,2,2020-02-24,16.0,Red Line - North Side,Addison-North Main,5890
2020,2,2020-02-25,16.0,Red Line - North Side,Addison-North Main,6150
2020,2,2020-02-26,16.0,Red Line - North Side,Addison-North Main,6102
2020,2,2020-02-27,16.0,Red Line - North Side,Addison-North Main,6292
2020,2,2020-02-28,16.0,Red Line - North Side,Addison-North Main,5953
2020,2,2020-02-29,16.0,Red Line - North Side,Addison-North Main,3826
2020,3,2020-03-01,16.0,Red Line - North Side,Addison-North Main,3011
2020,3,2020-03-02,16.0,Red Line - North Side,Addison-North Main,5928
2020,3,2020-03-03,16.0,Red Line - North Side,Addison-North Main,6266
2020,3,2020-03-04,16.0,Red Line - North Side,Addison-North Main,6290
2020,3,2020-03-05,16.0,Red Line - North Side,Addison-North Main,6366
2020,3,2020-03-06,16.0,Red Line - North Side,Addison-North Main,6048
2020,3,2020-03-07,16.0,Red Line - North Side,Addison-North Main,4265
2020,3,2020-03-08,16.0,Red Line - North Side,Addison-North Main,3339
2020,3,2020-03-09,16.0,Red Line - North Side,Addison-North Main,5925
2020,3,2020-03-10,16.0,Red Line - North Side,Addison-North Main,6320
2020,3,2020-03-11,16.0,Red Line - North Side,Addison-North Main,6158
2020,3,2020-03-12,16.0,Red Line - North Side,Addison-North Main,5492
2020,3,2020-03-13,16.0,Red Line - North Side,Addison-North Main,4590
2020,3,2020-03-14,16.0,Red Line - North Side,Addison-North Main,3507
2020,3,2020-03-15,16.0,Red Line - North Side,Addison-North Main,1962
2020,3,2020-03-16,16.0,Red Line - North Side,Addison-North Main,1950
2020,3,2020-03-17,16.0,Red Line - North Side,Addison-North Main,1441
2020,3,2020-03-18,16.0,Red Line - North Side,Addison-North Main,985
2020,3,2020-03-19,16.0,Red Line - North Side,Addison-North Main,863
2020,3,2020-03-20,16.0,Red Line - North Side,Addison-North Main,844
2020,3,2020-03-21,16.0,Red Line - North Side,Addison-North Main,496
2020,3,2020-03-22,16.0,Red Line - North Side,Addison-North Main,339
2020,3,2020-03-23,16.0,Red Line - North Side,Addison-North Main,551
2020,3,2020-03-24,16.0,Red Line - North Side,Addison-North Main,512
2020,3,2020-03-25,16.0,Red Line - North Side,Addison-North Main,559
2020,3,2020-03-26,16.0,Red Line - North Side,Addison-North Main,479
2020,3,2020-03-27,16.0,Red Line - North Side,Addison-North Main,500
2020,3,2020-03-28,16.0,Red Line - North Side,Addison-North Main,357
2020,3,2020-03-29,16.0,Red Line - North Side,Addison-North Main,338
2020,3,2020-03-30,16.0,Red Line - North Side,Addison-North Main,505
2020,3,2020-03-31,16.0,Red Line - North Side,Addison-North Main,519
2020,4,2020-04-01,16.0,Red Line - North Side,Addison-North Main,555
2020,4,2020-04-02,16.0,Red Line - North Side,Addison-North Main,495
2020,4,2020-04-03,16.0,Red Line - North Side,Addison-North Main,518
2020,4,2020-04-04,16.0,Red Line - North Side,Addison-North Main,313
2020,4,2020-04-05,16.0,Red Line - North Side,Addison-North Main,254
2020,4,2020-04-06,16.0,Red Line - North Side,Addison-North Main,562
2020,4,2020-04-07,16.0,Red Line - North Side,Addison-North Main,504
2020,4,2020-04-08,16.0,Red Line - North Side,Addison-North Main,526
2020,4,2020-04-09,16.0,Red Line - North Side,Addison-North Main,473
2020,4,2020-04-10,16.0,Red Line - North Side,Addison-North Main,437
2020,4,2020-04-11,16.0,Red Line - North Side,Addison-North Main,339
2020,4,2020-04-12,16.0,Red Line - North Side,Addison-North Main,250
2020,4,2020-04-13,16.0,Red Line - North Side,Addison-North Main,520
2020,4,2020-04-14,16.0,Red Line - North Side,Addison-North Main,496
2020,4,2020-04-15,16.0,Red Line - North Side,Addison-North Main,519
2020,4,2020-04-16,16.0,Red Line - North Side,Addison-North Main,430
2020,4,2020-04-17,16.0,Red Line - North Side,Addison-North Main,427
2020,4,2020-04-18,16.0,Red Line - North Side,Addison-North Main,347
2020,4,2020-04-19,16.0,Red Line - North Side,Addison-North Main,322
2020,4,2020-04-20,16.0,Red Line - North Side,Addison-North Main,491
2020,4,2020-04-21,16.0,Red Line - North Side,Addison-North Main,566
2020,4,2020-04-22,16.0,Red Line - North Side,Addison-North Main,522
2020,4,2020-04-23,16.0,Red Line - North Side,Addison-North Main,483
2020,4,2020-04-24,16.0,Red Line - North Side,Addison-North Main,455
2020,4,2020-04-25,16.0,Red Line - North Side,Addison-North Main,330
2020,4,2020-04-26,16.0,Red Line - North Side,Addison-North Main,301
2020,4,2020-04-27,16.0,Red Line - North Side,Addison-North Main,436
2020,4,2020-04-28,16.0,Red Line - North Side,Addison-North Main,485
2020,4,2020-04-29,16.0,Red Line - North Side,Addison-North Main,428
2020,4,2020-04-30,16.0,Red Line - North Side,Addison-North Main,481
2020,5,2020-05-01,16.0,Red Line - North Side,Addison-North Main,506
2020,5,2020-05-02,16.0,Red Line - North Side,Addison-North Main,342
2020,5,2020-05-03,16.0,Red Line - North Side,Addison-North Main,301
2020,5,2020-05-04,16.0,Red Line - North Side,Addison-North Main,451
2020,5,2020-05-05,16.0,Red Line - North Side,Addison-North Main,488
2020,5,2020-05-06,16.0,Red Line - North Side,Addison-North Main,466
2020,5,2020-05-07,16.0,Red Line - North Side,Addison-North Main,483
2020,5,2020-05-08,16.0,Red Line - North Side,Addison-North Main,440
2020,5,2020-05-09,16.0,Red Line - North Side,Addison-North Main,353
2020,5,2020-05-10,16.0,Red Line - North Side,Addison-North Main,251
2020,5,2020-05-11,16.0,Red Line - North Side,Addison-North Main,450
2020,5,2020-05-12,16.0,Red Line - North Side,Addison-North Main,467
2020,5,2020-05-13,16.0,Red Line - North Side,Addison-North Main,499
2020,5,2020-05-14,16.0,Red Line - North Side,Addison-North Main,480
2020,5,2020-05-15,16.0,Red Line - North Side,Addison-North Main,474
2020,5,2020-05-16,16.0,Red Line - North Side,Addison-North Main,387
2020,5,2020-05-17,16.0,Red Line - North Side,Addison-North Main,230
2020,5,2020-05-18,16.0,Red Line - North Side,Addison-North Main,459
2020,5,2020-05-19,16.0,Red Line - North Side,Addison-North Main,440
2020,5,2020-05-20,16.0,Red Line - North Side,Addison-North Main,519
2020,5,2020-05-21,16.0,Red Line - North Side,Addison-North Main,473
2020,5,2020-05-22,16.0,Red Line - North Side,Addison-North Main,429
2020,5,2020-05-23,16.0,Red Line - North Side,Addison-North Main,351
2020,5,2020-05-24,16.0,Red Line - North Side,Addison-North Main,365
2020,5,2020-05-25,16.0,Red Line - North Side,Addison-North Main,299
2020,5,2020-05-26,16.0,Red Line - North Side,Addison-North Main,472
2020,5,2020-05-27,16.0,Red Line - North Side,Addison-North Main,491
2020,5,2020-05-28,16.0,Red Line - North Side,Addison-North Main,494
2020,5,2020-05-29,16.0,Red Line - North Side,Addison-North Main,540
2020,5,2020-05-30,16.0,Red Line - North Side,Addison-North Main,573
2020,5,2020-05-31,16.0,Red Line - North Side,Addison-North Main,185
2020,6,2020-06-01,16.0,Red Line - North Side,Addison-North Main,165
2020,6,2020-06-02,16.0,Red Line - North Side,Addison-North Main,136
2020,6,2020-06-03,16.0,Red Line - North Side,Addison-North Main,458
2020,6,2020-06-04,16.0,Red Line - North Side,Addison-North Main,540
2020,6,2020-06-05,16.0,Red Line - North Side,Addison-North Main,619
2020,6,2020-06-06,16.0,Red Line - North Side,Addison-North Main,541
2020,6,2020-06-07,16.0,Red Line - North Side,Addison-North Main,520
2020,6,2020-06-08,16.0,Red Line - North Side,Addison-North Main,617
2020,6,2020-06-09,16.0,Red Line - North Side,Addison-North Main,601
2020,6,2020-06-10,16.0,Red Line - North Side,Addison-North Main,684
2020,6,2020-06-11,16.0,Red Line - North Side,Addison-North Main,760
2020,6,2020-06-12,16.0,Red Line - North Side,Addison-North Main,859
2020,6,2020-06-13,16.0,Red Line - North Side,Addison-North Main,689
2020,6,2020-06-14,16.0,Red Line - North Side,Addison-North Main,1003
2020,6,2020-06-15,16.0,Red Line - North Side,Addison-North Main,737
2020,6,2020-06-16,16.0,Red Line - North Side,Addison-North Main,736
2020,6,2020-06-17,16.0,Red Line - North Side,Addison-North Main,730
2020,6,2020-06-18,16.0,Red Line - North Side,Addison-North Main,792
2020,6,2020-06-19,16.0,Red Line - North Side,Addison-North Main,886
2020,6,2020-06-20,16.0,Red Line - North Side,Addison-North Main,735
2020,6,2020-06-21,16.0,Red Line - North Side,Addison-North Main,585
2020,6,2020-06-22,16.0,Red Line - North Side,Addison-North Main,616
2020,6,2020-06-23,16.0,Red Line - North Side,Addison-North Main,860
2020,6,2020-06-24,16.0,Red Line - North Side,Addison-North Main,859
2020,6,2020-06-25,16.0,Red Line - North Side,Addison-North Main,934
2020,6,2020-06-26,16.0,Red Line - North Side,Addison-North Main,932
2020,6,2020-06-27,16.0,Red Line - North Side,Addison-North Main,926
2020,6,2020-06-28,16.0,Red Line - North Side,Addison-North Main,860
2020,6,2020-06-29,16.0,Red Line - North Side,Addison-North Main,908
2020,6,2020-06-30,16.0,Red Line - North Side,Addison-North Main,942
2020,7,2020-07-01,16.0,Red Line - North Side,Addison-North Main,997
2020,7,2020-07-02,16.0,Red Line - North Side,Addison-North Main,1040
2020,7,2020-07-03,16.0,Red Line - North Side,Addison-North Main,993
2020,7,2020-07-04,16.0,Red Line - North Side,Addison-North Main,837
2020,7,2020-07-05,16.0,Red Line - North Side,Addison-North Main,731
2020,7,2020-07-06,16.0,Red Line - North Side,Addison-North Main,932
2020,7,2020-07-07,16.0,Red Line - North Side,Addison-North Main,957
2020,7,2020-07-08,16.0,Red Line - North Side,Addison-North Main,970
2020,7,2020-07-09,16.0,Red Line - North Side,Addison-North Main,991
2020,7,2020-07-10,16.0,Red Line - North Side,Addison-North Main,1039
2020,7,2020-07-11,16.0,Red Line - North Side,Addison-North Main,982
2020,7,2020-07-12,16.0,Red Line - North Side,Addison-North Main,787
2020,7,2020-07-13,16.0,Red Line - North Side,Addison-North Main,1004
2020,7,2020-07-14,16.0,Red Line - North Side,Addison-North Main,1085
2020,7,2020-07-15,16.0,Red Line - North Side,Addison-North Main,1021
2020,7,2020-07-16,16.0,Red Line - North Side,Addison-North Main,1113
2020,7,2020-07-17,16.0,Red Line - North Side,Addison-North Main,1193
2020,7,2020-07-18,16.0,Red Line - North Side,Addison-North Main,963
2020,7,2020-07-19,16.0,Red Line - North Side,Addison-North Main,622
2020,7,2020-07-20,16.0,Red Line - North Side,Addison-North Main,1036
2020,7,2020-07-21,16.0,Red Line - North Side,Addison-North Main,999
2020,7,2020-07-22,16.0,Red Line - North Side,Addison-North Main,1047
2020,7,2020-07-23,16.0,Red Line - North Side,Addison-North Main,1087
2020,7,2020-07-24,16.0,Red Line - North Side,Addison-North Main,1360
2020,7,2020-07-25,16.0,Red Line - North Side,Addison-North Main,1166
2020,7,2020-07-26,16.0,Red Line - North Side,Addison-North Main,814
2020,7,2020-07-27,16.0,Red Line - North Side,Addison-North Main,930
2020,7,2020-07-28,16.0,Red Line - North Side,Addison-North Main,998
2020,7,2020-07-29,16.0,Red Line - North Side,Addison-North Main,1043
2020,7,2020-07-30,16.0,Red Line - North Side,Addison-North Main,1094
2020,7,2020-07-31,16.0,Red Line - North Side,Addison-North Main,1243
2020,8,2020-08-01,16.0,Red Line - North Side,Addison-North Main,1101
2020,8,2020-08-02,16.0,Red Line - North Side,Addison-North Main,802
2020,8,2020-08-03,16.0,Red Line - North Side,Addison-North Main,1046
2020,8,2020-08-04,16.0,Red Line - North Side,Addison-North Main,1132
2020,8,2020-08-05,16.0,Red Line - North Side,Addison-North Main,1158
2020,8,2020-08-06,16.0,Red Line - North Side,Addison-North Main,1180
2020,8,2020-08-07,16.0,Red Line - North Side,Addison-North Main,1260
2020,8,2020-08-08,16.0,Red Line - North Side,Addison-North Main,1075
2020,8,2020-08-09,16.0,Red Line - North Side,Addison-North Main,820
2020,8,2020-08-10,16.0,Red Line - North Side,Addison-North Main,755
2020,8,2020-08-11,16.0,Red Line - North Side,Addison-North Main,1055
2020,8,2020-08-12,16.0,Red Line - North Side,Addison-North Main,1127
2020,8,2020-08-13,16.0,Red Line - North Side,Addison-North Main,1123
2020,8,2020-08-14,16.0,Red Line - North Side,Addison-North Main,1197
2020,8,2020-08-15,16.0,Red Line - North Side,Addison-North Main,994
2020,8,2020-08-16,16.0,Red Line - North Side,Addison-North Main,762
2020,8,2020-08-17,16.0,Red Line - North Side,Addison-North Main,1066
2020,8,2020-08-18,16.0,Red Line - North Side,Addison-North Main,1108
2020,8,2020-08-19,16.0,Red Line - North Side,Addison-North Main,1160
2020,8,2020-08-20,16.0,Red Line - North Side,Addison-North Main,1141
2020,8,2020-08-21,16.0,Red Line - North Side,Addison-North Main,1244
2020,8,2020-08-22,16.0,Red Line - North Side,Addison-North Main,978
2020,8,2020-08-23,16.0,Red Line - North Side,Addison-North Main,739
2020,8,2020-08-24,16.0,Red Line - North Side,Addison-North Main,1027
2020,8,2020-08-25,16.0,Red Line - North Side,Addison-North Main,1112
2020,8,2020-08-26,16.0,Red Line - North Side,Addison-North Main,1072
2020,8,2020-08-27,16.0,Red Line - North Side,Addison-North Main,1106
2020,8,2020-08-28,16.0,Red Line - North Side,Addison-North Main,1254
2020,8,2020-08-29,16.0,Red Line - North Side,Addison-North Main,1070
2020,8,2020-08-30,16.0,Red Line - North Side,Addison-North Main,832
2020,8,2020-08-31,16.0,Red Line - North Side,Addison-North Main,1060
2020,9,2020-09-01,16.0,Red Line - North Side,Addison-North Main,1068
2020,9,2020-09-02,16.0,Red Line - North Side,Addison-North Main,1215
2020,9,2020-09-03,16.0,Red Line - North Side,Addison-North Main,1233
2020,9,2020-09-04,16.0,Red Line - North Side,Addison-North Main,1355
2020,9,2020-09-05,16.0,Red Line - North Side,Addison-North Main,1441
2020,9,2020-09-06,16.0,Red Line - North Side,Addison-North Main,979
2020,9,2020-09-07,16.0,Red Line - North Side,Addison-North Main,871
2020,9,2020-09-08,16.0,Red Line - North Side,Addison-North Main,1132
2020,9,2020-09-09,16.0,Red Line - North Side,Addison-North Main,1257
2020,9,2020-09-10,16.0,Red Line - North Side,Addison-North Main,1257
2020,9,2020-09-11,16.0,Red Line - North Side,Addison-North Main,1309
2020,9,2020-09-12,16.0,Red Line - North Side,Addison-North Main,1092
2020,9,2020-09-13,16.0,Red Line - North Side,Addison-North Main,909
2020,9,2020-09-14,16.0,Red Line - North Side,Addison-North Main,1189
2020,9,2020-09-15,16.0,Red Line - North Side,Addison-North Main,1301
2020,9,2020-09-16,16.0,Red Line - North Side,Addison-North Main,1303
2020,9,2020-09-17,16.0,Red Line - North Side,Addison-North Main,1281
2020,9,2020-09-18,16.0,Red Line - North Side,Addison-North Main,1494
2020,9,2020-09-19,16.0,Red Line - North Side,Addison-North Main,1363
2020,9,2020-09-20,16.0,Red Line - North Side,Addison-North Main,1005
2020,9,2020-09-21,16.0,Red Line - North Side,Addison-North Main,1207
2020,9,2020-09-22,16.0,Red Line - North Side,Addison-North Main,1282
2020,9,2020-09-23,16.0,Red Line - North Side,Addison-North Main,1240
2020,9,2020-09-24,16.0,Red Line - North Side,Addison-North Main,1305
2020,9,2020-09-25,16.0,Red Line - North Side,Addison-North Main,1538
2020,9,2020-09-26,16.0,Red Line - North Side,Addison-North Main,1364
2020,9,2020-09-27,16.0,Red Line - North Side,Addison-North Main,1044
2020,9,2020-09-28,16.0,Red Line - North Side,Addison-North Main,1128
2020,9,2020-09-29,16.0,Red Line - North Side,Addison-North Main,1198
2020,9,2020-09-30,16.0,Red Line - North Side,Addison-North Main,1314
2020,10,2020-10-01,16.0,Red Line - North Side,Addison-North Main,1313
2020,10,2020-10-02,16.0,Red Line - North Side,Addison-North Main,1557
2020,10,2020-10-03,16.0,Red Line - North Side,Addison-North Main,1172
2020,10,2020-10-04,16.0,Red Line - North Side,Addison-North Main,738
2020,10,2020-10-05,16.0,Red Line - North Side,Addison-North Main,1201
2020,10,2020-10-06,16.0,Red Line - North Side,Addison-North Main,1241
2020,10,2020-10-07,16.0,Red Line - North Side,Addison-North Main,1292
2020,10,2020-10-08,16.0,Red Line - North Side,Addison-North Main,1313
2020,10,2020-10-09,16.0,Red Line - North Side,Addison-North Main,1435
2020,10,2020-10-10,16.0,Red Line - North Side,Addison-North Main,1087
2020,10,2020-10-11,16.0,Red Line - North Side,Addison-North Main,764
2020,10,2020-10-12,16.0,Red Line - North Side,Addison-North Main,1115
2020,10,2020-10-13,16.0,Red Line - North Side,Addison-North Main,1251
2020,10,2020-10-14,16.0,Red Line - North Side,Addison-North Main,1274
2020,10,2020-10-15,16.0,Red Line - North Side,Addison-North Main,1323
2020,10,2020-10-16,16.0,Red Line - North Side,Addison-North Main,1491
2020,10,2020-10-17,16.0,Red Line - North Side,Addison-North Main,1307
2020,10,2020-10-18,16.0,Red Line - North Side,Addison-North Main,860
2020,10,2020-10-19,16.0,Red Line - North Side,Addison-North Main,1092
2020,10,2020-10-20,16.0,Red Line - North Side,Addison-North Main,1242
2020,10,2020-10-21,16.0,Red Line - North Side,Addison-North Main,1157
2020,10,2020-10-22,16.0,Red Line - North Side,Addison-North Main,1252
2020,10,2020-10-23,16.0,Red Line - North Side,Addison-North Main,1337
2020,10,2020-10-24,16.0,Red Line - North Side,Addison-North Main,1314
2020,10,2020-10-25,16.0,Red Line - North Side,Addison-North Main,868
2020,10,2020-10-26,16.0,Red Line - North Side,Addison-North Main,1072
2020,10,2020-10-27,16.0,Red Line - North Side,Addison-North Main,1160
2020,10,2020-10-28,16.0,Red Line - North Side,Addison-North Main,1240
2020,10,2020-10-29,16.0,Red Line - North Side,Addison-North Main,1276
2020,10,2020-10-30,16.0,Red Line - North Side,Addison-North Main,1398
2020,10,2020-10-31,16.0,Red Line - North Side,Addison-North Main,1122
2020,11,2020-11-01,16.0,Red Line - North Side,Addison-North Main,769
2020,11,2020-11-02,16.0,Red Line - North Side,Addison-North Main,1104
2020,11,2020-11-03,16.0,Red Line - North Side,Addison-North Main,1135
2020,11,2020-11-04,16.0,Red Line - North Side,Addison-North Main,1033
2020,11,2020-11-05,16.0,Red Line - North Side,Addison-North Main,1150
2020,11,2020-11-06,16.0,Red Line - North Side,Addison-North Main,1349
2020,11,2020-11-07,16.0,Red Line - North Side,Addison-North Main,973
2020,11,2020-11-08,16.0,Red Line - North Side,Addison-North Main,813
2020,11,2020-11-09,16.0,Red Line - North Side,Addison-North Main,1146
2020,11,2020-11-10,16.0,Red Line - North Side,Addison-North Main,1128
2020,11,2020-11-11,16.0,Red Line - North Side,Addison-North Main,1131
2020,11,2020-11-12,16.0,Red Line - North Side,Addison-North Main,1211
2020,11,2020-11-13,16.0,Red Line - North Side,Addison-North Main,1254
2020,11,2020-11-14,16.0,Red Line - North Side,Addison-North Main,920
2020,11,2020-11-15,16.0,Red Line - North Side,Addison-North Main,636
2020,11,2020-11-16,16.0,Red Line - North Side,Addison-North Main,935
2020,11,2020-11-17,16.0,Red Line - North Side,Addison-North Main,1040
2020,11,2020-11-18,16.0,Red Line - North Side,Addison-North Main,1022
2020,11,2020-11-19,16.0,Red Line - North Side,Addison-North Main,1034
2020,11,2020-11-20,16.0,Red Line - North Side,Addison-North Main,1075
2020,11,2020-11-21,16.0,Red Line - North Side,Addison-North Main,832
2020,11,2020-11-22,16.0,Red Line - North Side,Addison-North Main,542
2020,11,2020-11-23,16.0,Red Line - North Side,Addison-North Main,906
2020,11,2020-11-24,16.0,Red Line - North Side,Addison-North Main,901
2020,11,2020-11-25,16.0,Red Line - North Side,Addison-North Main,844
2020,11,2020-11-26,16.0,Red Line - North Side,Addison-North Main,364
2020,11,2020-11-27,16.0,Red Line - North Side,Addison-North Main,672
2020,11,2020-11-28,16.0,Red Line - North Side,Addison-North Main,734
2020,11,2020-11-29,16.0,Red Line - North Side,Addison-North Main,533
2020,11,2020-11-30,16.0,Red Line - North Side,Addison-North Main,853
2020,12,2020-12-01,16.0,Red Line - North Side,Addison-North Main,932
2020,12,2020-12-02,16.0,Red Line - North Side,Addison-North Main,910
2020,12,2020-12-03,16.0,Red Line - North Side,Addison-North Main,947
2020,12,2020-12-04,16.0,Red Line - North Side,Addison-North Main,975
2020,12,2020-12-05,16.0,Red Line - North Side,Addison-North Main,861
2020,12,2020-12-06,16.0,Red Line - North Side,Addison-North Main,605
2020,12,2020-12-07,16.0,Red Line - North Side,Addison-North Main,926
2020,12,2020-12-08,16.0,Red Line - North Side,Addison-North Main,970
2020,12,2020-12-09,16.0,Red Line - North Side,Addison-North Main,959
2020,12,2020-12-10,16.0,Red Line - North Side,Addison-North Main,952
2020,12,2020-12-11,16.0,Red Line - North Side,Addison-North Main,911
2020,12,2020-12-12,16.0,Red Line - North Side,Addison-North Main,783
2020,12,2020-12-13,16.0,Red Line - North Side,Addison-North Main,665
2020,12,2020-12-14,16.0,Red Line - North Side,Addison-North Main,934
2020,12,2020-12-15,16.0,Red Line - North Side,Addison-North Main,959
2020,12,2020-12-16,16.0,Red Line - North Side,Addison-North Main,969
2020,12,2020-12-17,16.0,Red Line - North Side,Addison-North Main,955
2020,12,2020-12-18,16.0,Red Line - North Side,Addison-North Main,1029
2020,12,2020-12-19,16.0,Red Line - North Side,Addison-North Main,872
2020,12,2020-12-20,16.0,Red Line - North Side,Addison-North Main,637
2020,12,2020-12-21,16.0,Red Line - North Side,Addison-North Main,936
2020,12,2020-12-22,16.0,Red Line - North Side,Addison-North Main,945
2020,12,2020-12-23,16.0,Red Line - North Side,Addison-North Main,890
2020,12,2020-12-24,16.0,Red Line - North Side,Addison-North Main,512
2020,12,2020-12-25,16.0,Red Line - North Side,Addison-North Main,231
2020,12,2020-12-26,16.0,Red Line - North Side,Addison-North Main,568
2020,12,2020-12-27,16.0,Red Line - North Side,Addison-North Main,524
2020,12,2020-12-28,16.0,Red Line - North Side,Addison-North Main,834
2020,12,2020-12-29,16.0,Red Line - North Side,Addison-North Main,867
2020,12,2020-12-30,16.0,Red Line - North Side,Addison-North Main,878
2020,12,2020-12-31,16.0,Red Line - North Side,Addison-North Main,785
2021,1,2021-01-01,16.0,Red Line - North Side,Addison-North Main,543
2021,1,2021-01-02,16.0,Red Line - North Side,Addison-North Main,762
2021,1,2021-01-03,16.0,Red Line - North Side,Addison-North Main,562
2021,1,2021-01-04,16.0,Red Line - North Side,Addison-North Main,816
2021,1,2021-01-05,16.0,Red Line - North Side,Addison-North Main,867
2021,1,2021-01-06,16.0,Red Line - North Side,Addison-North Main,893
2021,1,2021-01-07,16.0,Red Line - North Side,Addison-North Main,875
2021,1,2021-01-08,16.0,Red Line - North Side,Addison-North Main,902
2021,1,2021-01-09,16.0,Red Line - North Side,Addison-North Main,2390
2021,1,2021-01-10,16.0,Red Line - North Side,Addison-North Main,1052
2021,1,2021-01-11,16.0,Red Line - North Side,Addison-North Main,908
2021,1,2021-01-12,16.0,Red Line - North Side,Addison-North Main,952
2021,1,2021-01-13,16.0,Red Line - North Side,Addison-North Main,947
2021,1,2021-01-14,16.0,Red Line - North Side,Addison-North Main,914
2021,1,2021-01-15,16.0,Red Line - North Side,Addison-North Main,1038
2021,1,2021-01-16,16.0,Red Line - North Side,Addison-North Main,1033
2021,1,2021-01-17,16.0,Red Line - North Side,Addison-North Main,757
2021,1,2021-01-18,16.0,Red Line - North Side,Addison-North Main,887
2021,1,2021-01-19,16.0,Red Line - North Side,Addison-North Main,985
2021,1,2021-01-20,16.0,Red Line - North Side,Addison-North Main,947
2021,1,2021-01-21,16.0,Red Line - North Side,Addison-North Main,1012
2021,1,2021-01-22,16.0,Red Line - North Side,Addison-North Main,1037
2021,1,2021-01-23,16.0,Red Line - North Side,Addison-North Main,891
2021,1,2021-01-24,16.0,Red Line - North Side,Addison-North Main,622
2021,1,2021-01-25,16.0,Red Line - North Side,Addison-North Main,880
2021,1,2021-01-26,16.0,Red Line - North Side,Addison-North Main,955
2021,1,2021-01-27,16.0,Red Line - North Side,Addison-North Main,1032
2021,1,2021-01-28,16.0,Red Line - North Side,Addison-North Main,995
2021,1,2021-01-29,16.0,Red Line - North Side,Addison-North Main,1117
2021,1,2021-01-30,16.0,Red Line - North Side,Addison-North Main,973
2021,1,2021-01-31,16.0,Red Line - North Side,Addison-North Main,689
2021,2,2021-02-01,16.0,Red Line - North Side,Addison-North Main,1020
2021,2,2021-02-02,16.0,Red Line - North Side,Addison-North Main,1153
2021,2,2021-02-03,16.0,Red Line - North Side,Addison-North Main,1220
2021,2,2021-02-04,16.0,Red Line - North Side,Addison-North Main,1105
2021,2,2021-02-05,16.0,Red Line - North Side,Addison-North Main,1065
2021,2,2021-02-06,16.0,Red Line - North Side,Addison-North Main,849
2021,2,2021-02-07,16.0,Red Line - North Side,Addison-North Main,606
2021,2,2021-02-08,16.0,Red Line - North Side,Addison-North Main,1005
2021,2,2021-02-09,16.0,Red Line - North Side,Addison-North Main,1080
2021,2,2021-02-10,16.0,Red Line - North Side,Addison-North Main,1054
2021,2,2021-02-11,16.0,Red Line - North Side,Addison-North Main,1141
2021,2,2021-02-12,16.0,Red Line - North Side,Addison-North Main,1243
2021,2,2021-02-13,16.0,Red Line - North Side,Addison-North Main,1130
2021,2,2021-02-14,16.0,Red Line - North Side,Addison-North Main,667
2021,2,2021-02-15,16.0,Red Line - North Side,Addison-North Main,957
2021,2,2021-02-16,16.0,Red Line - North Side,Addison-North Main,1080
