YEAR,MONTH,SERVICE_DATE,SORT_ALL,BRANCH,STATION,RIDES
2021,6,2021-06-08,185.0,Orange Line,Midway Airport,2917
2021,6,2021-06-09,55.0,Blue Line - O'Hare,O'Hare Airport,4991
2021,6,2021-06-09,185.0,Orange Line,Midway Airport,3175
2021,6,2021-06-10,55.0,Blue Line - O'Hare,O'Hare Airport,6243
2021,6,2021-06-10,185.0,Orange Line,Midway Airport,3388
2021,6,2021-06-11,55.0,Blue Line - O'Hare,O'Hare Airport,5941
2021,6,2021-06-11,185.0,Orange Line,Midway Airport,3738
2021,6,2021-06-12,55.0,Blue Line - O'Hare,O'Hare Airport,4888
2021,6,2021-06-12,185.0,Orange Line,Midway Airport,2015
2021,6,2021-06-13,55.0,Blue Line - O'Hare,O'Hare Airport,5972
2021,6,2021-06-13,185.0,Orange Line,Midway Airport,2183
2021,6,2021-06-14,55.0,Blue Line - O'Hare,O'Hare Airport,5583
2021,6,2021-06-14,185.0,Orange Line,Midway Airport,2936
2021,6,2021-06-15,55.0,Blue Line - O'Hare,O'Hare Airport,4962
2021,6,2021-06-15,185.0,Orange Line,Midway Airport,3074
2021,6,2021-06-16,55.0,Blue Line - O'Hare,O'Hare Airport,5173
2021,6,2021-06-16,185.0,Orange Line,Midway Airport,3124
2021,6,2021-06-17,55.0,Blue Line - O'Hare,O'Hare Airport,6098
2021,6,2021-06-17,185.0,Orange Line,Midway Airport,3516
2021,6,2021-06-18,55.0,Blue Line - O'Hare,O'Hare Airport,7036
2021,6,2021-06-18,185.0,Orange Line,Midway Airport,3514
2021,6,2021-06-19,55.0,Blue Line - O'Hare,O'Hare Airport,4774
2021,6,2021-06-19,185.0,Orange Line,Midway Airport,2202
2021,6,2021-06-20,55.0,Blue Line - O'Hare,O'Hare Airport,5947
2021,6,2021-06-20,185.0,Orange Line,Midway Airport,1852
2021,6,2021-06-21,55.0,Blue Line - O'Hare,O'Hare Airport,6013
2021,6,2021-06-21,185.0,Orange Line,Midway Airport,3316
2021,6,2021-06-22,55.0,Blue Line - O'Hare,O'Hare Airport,5042
2021,6,2021-06-22,185.0,Orange Line,Midway Airport,3334
2021,6,2021-06-23,55.0,Blue Line - O'Hare,O'Hare Airport,5158
2021,6,2021-06-23,185.0,Orange Line,Midway Airport,3168
2021,6,2021-06-24,55.0,Blue Line - O'Hare,O'Hare Airport,6319
2021,6,2021-06-24,185.0,Orange Line,Midway Airport,3433
2021,6,2021-06-25,55.0,Blue Line - O'Hare,O'Hare Airport,6880
2021,6,2021-06-25,185.0,Orange Line,Midway Airport,3288
2021,6,2021-06-26,55.0,Blue Line - O'Hare,O'Hare Airport,4662
2021,6,2021-06-26,185.0,Orange Line,Midway Airport,1739
2021,6,2021-06-27,55.0,Blue Line - O'Hare,O'Hare Airport,5801
2021,6,2021-06-27,185.0,Orange Line,Midway Airport,1844
2021,6,2021-06-28,55.0,Blue Line - O'Hare,O'Hare Airport,5646
2021,6,2021-06-28,185.0,Orange Line,Midway Airport,2897
2021,6,2021-06-29,55.0,Blue Line - O'Hare,O'Hare Airport,5004
2021,6,2021-06-29,185.0,Orange Line,Midway Airport,2970
2021,6,2021-06-30,55.0,Blue Line - O'Hare,O'Hare Airport,5054
2021,6,2021-06-30,185.0,Orange Line,Midway Airport,3001
2021,7,2021-07-01,55.0,Blue Line - O'Hare,O'Hare Airport,6104
2021,7,2021-07-01,185.0,Orange Line,Midway Airport,3577
2021,7,2021-07-02,55.0,Blue Line - O'Hare,O'Hare Airport,7054
2021,7,2021-07-02,185.0,Orange Line,Midway Airport,3601
2021,7,2021-07-03,55.0,Blue Line - O'Hare,O'Hare Airport,5530
2021,7,2021-07-03,185.0,Orange Line,Midway Airport,2180
2021,7,2021-07-04,55.0,Blue Line - O'Hare,O'Hare Airport,4921
2021,7,2021-07-04,185.0,Orange Line,Midway Airport,1723
2021,7,2021-07-05,55.0,Blue Line - O'Hare,O'Hare Airport,7225
2021,7,2021-07-05,185.0,Orange Line,Midway Airport,2466
2021,7,2021-07-06,55.0,Blue Line - O'Hare,O'Hare Airport,6508
2021,7,2021-07-06,185.0,Orange Line,Midway Airport,3377
2021,7,2021-07-07,55.0,Blue Line - O'Hare,O'Hare Airport,5861
2021,7,2021-07-07,185.0,Orange Line,Midway Airport,3460
2021,7,2021-07-08,55.0,Blue Line - O'Hare,O'Hare Airport,6642
2021,7,2021-07-08,185.0,Orange Line,Midway Airport,3912
2021,7,2021-07-09,55.0,Blue Line - O'Hare,O'Hare Airport,8315
2021,7,2021-07-09,185.0,Orange Line,Midway Airport,4510
2021,7,2021-07-10,55.0,Blue Line - O'Hare,O'Hare Airport,5495
2021,7,2021-07-10,185.0,Orange Line,Midway Airport,2257
2021,7,2021-07-11,55.0,Blue Line - O'Hare,O'Hare Airport,5934
2021,7,2021-07-11,185.0,Orange Line,Midway Airport,1933
2021,7,2021-07-12,55.0,Blue Line - O'Hare,O'Hare Airport,5700
2021,7,2021-07-12,185.0,Orange Line,Midway Airport,3255
2021,7,2021-07-13,55.0,Blue Line - O'Hare,O'Hare Airport,5209
2021,7,2021-07-13,185.0,Orange Line,Midway Airport,3207
2021,7,2021-07-14,55.0,Blue Line - O'Hare,O'Hare Airport,5287
2021,7,2021-07-14,185.0,Orange Line,Midway Airport,3476
2021,7,2021-07-15,55.0,Blue Line - O'Hare,O'Hare Airport,6315
2021,7,2021-07-15,185.0,Orange Line,Midway Airport,3646
2021,7,2021-07-16,55.0,Blue Line - O'Hare,O'Hare Airport,7306
2021,7,2021-07-16,185.0,Orange Line,Midway Airport,3934
2021,7,2021-07-17,55.0,Blue Line - O'Hare,O'Hare Airport,5107
2021,7,2021-07-17,185.0,Orange Line,Midway Airport,2260
2021,7,2021-07-18,55.0,Blue Line - O'Hare,O'Hare Airport,6331
2021,7,2021-07-18,185.0,Orange Line,Midway Airport,2214
2021,7,2021-07-19,55.0,Blue Line - O'Hare,O'Hare Airport,6165
2021,7,2021-07-19,185.0,Orange Line,Midway Airport,3469
2021,7,2021-07-20,55.0,Blue Line - O'Hare,O'Hare Airport,5512
2021,7,2021-07-20,185.0,Orange Line,Midway Airport,3447
2021,7,2021-07-21,55.0,Blue Line - O'Hare,O'Hare Airport,5824
2021,7,2021-07-21,185.0,Orange Line,Midway Airport,3677
2021,7,2021-07-22,55.0,Blue Line - O'Hare,O'Hare Airport,7147
2021,7,2021-07-22,185.0,Orange Line,Midway Airport,4070
2021,7,2021-07-23,55.0,Blue Line - O'Hare,O'Hare Airport,7690
2021,7,2021-07-23,185.0,Orange Line,Midway Airport,4206
2021,7,2021-07-24,55.0,Blue Line - O'Hare,O'Hare Airport,5165
2021,7,2021-07-24,185.0,Orange Line,Midway Airport,2302
2021,7,2021-07-25,55.0,Blue Line - O'Hare,O'Hare Airport,6801
2021,7,2021-07-25,185.0,Orange Line,Midway Airport,2159
2021,7,2021-07-26,55.0,Blue Line - O'Hare,O'Hare Airport,6503
2021,7,2021-07-26,185.0,Orange Line,Midway Airport,3524
2021,7,2021-07-27,55.0,Blue Line - O'Hare,O'Hare Airport,5845
2021,7,2021-07-27,185.0,Orange Line,Midway Airport,3554
2021,7,2021-07-28,55.0,Blue Line - O'Hare,O'Hare Airport,8305
2021,7,2021-07-28,185.0,Orange Line,Midway Airport,4143
2021,7,2021-07-29,55.0,Blue Line - O'Hare,O'Hare Airport,8702
2021,7,2021-07-29,185.0,Orange Line,Midway Airport,4955
2021,7,2021-07-30,55.0,Blue Line - O'Hare,O'Hare Airport,7925
2021,7,2021-07-30,185.0,Orange Line,Midway Airport,4833
2021,7,2021-07-31,55.0,Blue Line - O'Hare,O'Hare Airport,5502
2021,7,2021-07-31,185.0,Orange Line,Midway Airport,3141
2021,8,2021-08-01,55.0,Blue Line - O'Hare,O'Hare Airport,6241
2021,8,2021-08-01,185.0,Orange Line,Midway Airport,2704
2021,8,2021-08-02,55.0,Blue Line - O'Hare,O'Hare Airport,6211
2021,8,2021-08-02,185.0,Orange Line,Midway Airport,3416
2021,8,2021-08-03,55.0,Blue Line - O'Hare,O'Hare Airport,5440
2021,8,2021-08-03,185.0,Orange Line,Midway Airport,3418
2021,8,2021-08-04,55.0,Blue Line - O'Hare,O'Hare Airport,5787
2021,8,2021-08-04,185.0,Orange Line,Midway Airport,3590
2021,8,2021-08-05,55.0,Blue Line - O'Hare,O'Hare Airport,7792
2021,8,2021-08-05,185.0,Orange Line,Midway Airport,4242
2021,8,2021-08-06,55.0,Blue Line - O'Hare,O'Hare Airport,8759
2021,8,2021-08-06,185.0,Orange Line,Midway Airport,4543
2021,8,2021-08-07,55.0,Blue Line - O'Hare,O'Hare Airport,5362
2021,8,2021-08-07,185.0,Orange Line,Midway Airport,2469
2021,8,2021-08-08,55.0,Blue Line - O'Hare,O'Hare Airport,6332
2021,8,2021-08-08,185.0,Orange Line,Midway Airport,2233
2021,8,2021-08-09,55.0,Blue Line - O'Hare,O'Hare Airport,5807
2021,8,2021-08-09,185.0,Orange Line,Midway Airport,3188
2021,8,2021-08-10,55.0,Blue Line - O'Hare,O'Hare Airport,5625
2021,8,2021-08-10,185.0,Orange Line,Midway Airport,3421
2021,8,2021-08-11,55.0,Blue Line - O'Hare,O'Hare Airport,5776
2021,8,2021-08-11,185.0,Orange Line,Midway Airport,3364
2021,8,2021-08-12,55.0,Blue Line - O'Hare,O'Hare Airport,6690
2021,8,2021-08-12,185.0,Orange Line,Midway Airport,3740
2021,8,2021-08-13,55.0,Blue Line - O'Hare,O'Hare Airport,7274
2021,8,2021-08-13,185.0,Orange Line,Midway Airport,3990
2021,8,2021-08-14,55.0,Blue Line - O'Hare,O'Hare Airport,5303
2021,8,2021-08-14,185.0,Orange Line,Midway Airport,2386
2021,8,2021-08-15,55.0,Blue Line - O'Hare,O'Hare Airport,6397
2021,8,2021-08-15,185.0,Orange Line,Midway Airport,2242
2021,8,2021-08-16,55.0,Blue Line - O'Hare,O'Hare Airport,6140
2021,8,2021-08-16,185.0,Orange Line,Midway Airport,3349
2021,8,2021-08-17,55.0,Blue Line - O'Hare,O'Hare Airport,5612
2021,8,2021-08-17,185.0,Orange Line,Midway Airport,3438
2021,8,2021-08-18,55.0,Blue Line - O'Hare,O'Hare Airport,5651
2021,8,2021-08-18,185.0,Orange Line,Midway Airport,3466
2021,8,2021-08-19,55.0,Blue Line - O'Hare,O'Hare Airport,7352
2021,8,2021-08-19,185.0,Orange Line,Midway Airport,4002
2021,8,2021-08-20,55.0,Blue Line - O'Hare,O'Hare Airport,8172
2021,8,2021-08-20,185.0,Orange Line,Midway Airport,4219
2021,8,2021-08-21,55.0,Blue Line - O'Hare,O'Hare Airport,5383
2021,8,2021-08-21,185.0,Orange Line,Midway Airport,2482
2021,8,2021-08-22,55.0,Blue Line - O'Hare,O'Hare Airport,6844
2021,8,2021-08-22,185.0,Orange Line,Midway Airport,2339
2021,8,2021-08-23,55.0,Blue Line - O'Hare,O'Hare Airport,6361
2021,8,2021-08-23,185.0,Orange Line,Midway Airport,3522
2021,8,2021-08-24,55.0,Blue Line - O'Hare,O'Hare Airport,4509
2021,8,2021-08-24,185.0,Orange Line,Midway Airport,3425
2021,8,2021-08-25,55.0,Blue Line - O'Hare,O'Hare Airport,5682
2021,8,2021-08-25,185.0,Orange Line,Midway Airport,3552
2021,8,2021-08-26,55.0,Blue Line - O'Hare,O'Hare Airport,7126
2021,8,2021-08-26,185.0,Orange Line,Midway Airport,4085
2021,8,2021-08-27,55.0,Blue Line - O'Hare,O'Hare Airport,7396
2021,8,2021-08-27,185.0,Orange Line,Midway Airport,4192
2021,8,2021-08-28,55.0,Blue Line - O'Hare,O'Hare Airport,5281
2021,8,2021-08-28,185.0,Orange Line,Midway Airport,2262
2021,8,2021-08-29,55.0,Blue Line - O'Hare,O'Hare Airport,6098
2021,8,2021-08-29,185.0,Orange Line,Midway Airport,2094
2021,8,2021-08-30,55.0,Blue Line - O'Hare,O'Hare Airport,5803
2021,8,2021-08-30,185.0,Orange Line,Midway Airport,3855
2021,8,2021-08-31,55.0,Blue Line - O'Hare,O'Hare Airport,4855
2021,8,2021-08-31,185.0,Orange Line,Midway Airport,3995
2021,9,2021-09-01,55.0,Blue Line - O'Hare,O'Hare Airport,5366
2021,9,2021-09-01,185.0,Orange Line,Midway Airport,3964
2021,9,2021-09-02,55.0,Blue Line - O'Hare,O'Hare Airport,7410
2021,9,2021-09-02,185.0,Orange Line,Midway Airport,4611
2021,9,2021-09-03,55.0,Blue Line - O'Hare,O'Hare Airport,9731
2021,9,2021-09-03,185.0,Orange Line,Midway Airport,5368
2021,9,2021-09-04,55.0,Blue Line - O'Hare,O'Hare Airport,6982
2021,9,2021-09-04,185.0,Orange Line,Midway Airport,2732
2021,9,2021-09-05,55.0,Blue Line - O'Hare,O'Hare Airport,5704
2021,9,2021-09-05,185.0,Orange Line,Midway Airport,2314
2021,9,2021-09-06,55.0,Blue Line - O'Hare,O'Hare Airport,7946
2021,9,2021-09-06,185.0,Orange Line,Midway Airport,2587
2021,9,2021-09-07,55.0,Blue Line - O'Hare,O'Hare Airport,5989
2021,9,2021-09-07,185.0,Orange Line,Midway Airport,4195
2021,9,2021-09-08,55.0,Blue Line - O'Hare,O'Hare Airport,5715
2021,9,2021-09-08,185.0,Orange Line,Midway Airport,4441
2021,9,2021-09-09,55.0,Blue Line - O'Hare,O'Hare Airport,7435
2021,9,2021-09-09,185.0,Orange Line,Midway Airport,4799
2021,9,2021-09-10,55.0,Blue Line - O'Hare,O'Hare Airport,8032
2021,9,2021-09-10,185.0,Orange Line,Midway Airport,4850
2021,9,2021-09-11,55.0,Blue Line - O'Hare,O'Hare Airport,5185
2021,9,2021-09-11,185.0,Orange Line,Midway Airport,2291
2021,9,2021-09-12,55.0,Blue Line - O'Hare,O'Hare Airport,6769
2021,9,2021-09-12,185.0,Orange Line,Midway Airport,2117
2021,9,2021-09-13,55.0,Blue Line - O'Hare,O'Hare Airport,6193
2021,9,2021-09-13,185.0,Orange Line,Midway Airport,4214
2021,9,2021-09-14,55.0,Blue Line - O'Hare,O'Hare Airport,5028
2021,9,2021-09-14,185.0,Orange Line,Midway Airport,4199
2021,9,2021-09-15,55.0,Blue Line - O'Hare,O'Hare Airport,6035
2021,9,2021-09-15,185.0,Orange Line,Midway Airport,4539
2021,9,2021-09-16,55.0,Blue Line - O'Hare,O'Hare Airport,9258
2021,9,2021-09-16,185.0,Orange Line,Midway Airport,5470
2021,9,2021-09-17,55.0,Blue Line - O'Hare,O'Hare Airport,9756
2021,9,2021-09-17,185.0,Orange Line,Midway Airport,5461
2021,9,2021-09-18,55.0,Blue Line - O'Hare,O'Hare Airport,5725
2021,9,2021-09-18,185.0,Orange Line,Midway Airport,2612
2021,9,2021-09-19,55.0,Blue Line - O'Hare,O'Hare Airport,7015
2021,9,2021-09-19,185.0,Orange Line,Midway Airport,2313
2021,9,2021-09-20,55.0,Blue Line - O'Hare,O'Hare Airport,6160
2021,9,2021-09-20,185.0,Orange Line,Midway Airport,4278
2021,9,2021-09-21,55.0,Blue Line - O'Hare,O'Hare Airport,5227
2021,9,2021-09-21,185.0,Orange Line,Midway Airport,4354
2021,9,2021-09-22,55.0,Blue Line - O'Hare,O'Hare Airport,5232
2021,9,2021-09-22,185.0,Orange Line,Midway Airport,4352
2021,9,2021-09-23,55.0,Blue Line - O'Hare,O'Hare Airport,7120
2021,9,2021-09-23,185.0,Orange Line,Midway Airport,4957
2021,9,2021-09-24,55.0,Blue Line - O'Hare,O'Hare Airport,10282
2021,9,2021-09-24,185.0,Orange Line,Midway Airport,5910
2021,9,2021-09-25,55.0,Blue Line - O'Hare,O'Hare Airport,5778
2021,9,2021-09-25,185.0,Orange Line,Midway Airport,2508
2021,9,2021-09-26,55.0,Blue Line - O'Hare,O'Hare Airport,6586
2021,9,2021-09-26,185.0,Orange Line,Midway Airport,2136
2021,9,2021-09-27,55.0,Blue Line - O'Hare,O'Hare Airport,6375
2021,9,2021-09-27,185.0,Orange Line,Midway Airport,4400
2021,9,2021-09-28,55.0,Blue Line - O'Hare,O'Hare Airport,4896
2021,9,2021-09-28,185.0,Orange Line,Midway Airport,4226
2021,9,2021-09-29,55.0,Blue Line - O'Hare,O'Hare Airport,5111
2021,9,2021-09-29,185.0,Orange Line,Midway Airport,4274
2021,9,2021-09-30,55.0,Blue Line - O'Hare,O'Hare Airport,6656
2021,9,2021-09-30,185.0,Orange Line,Midway Airport,4598
2021,10,2021-10-01,55.0,Blue Line - O'Hare,O'Hare Airport,8458
2021,10,2021-10-01,185.0,Orange Line,Midway Airport,4983
2021,10,2021-10-02,55.0,Blue Line - O'Hare,O'Hare Airport,5324
2021,10,2021-10-02,185.0,Orange Line,Midway Airport,2288
2021,10,2021-10-03,55.0,Blue Line - O'Hare,O'Hare Airport,6655
2021,10,2021-10-03,185.0,Orange Line,Midway Airport,2328
2021,10,2021-10-04,55.0,Blue Line - O'Hare,O'Hare Airport,6352
2021,10,2021-10-04,185.0,Orange Line,Midway Airport,4305
2021,10,2021-10-05,55.0,Blue Line - O'Hare,O'Hare Airport,5260
2021,10,2021-10-05,185.0,Orange Line,Midway Airport,4257
2021,10,2021-10-06,55.0,Blue Line - O'Hare,O'Hare Airport,5210
2021,10,2021-10-06,185.0,Orange Line,Midway Airport,4297
2021,10,2021-10-07,55.0,Blue Line - O'Hare,O'Hare Airport,7641
2021,10,2021-10-07,185.0,Orange Line,Midway Airport,4869
2021,10,2021-10-08,55.0,Blue Line - O'Hare,O'Hare Airport,11658
2021,10,2021-10-08,185.0,Orange Line,Midway Airport,6084
2021,10,2021-10-09,55.0,Blue Line - O'Hare,O'Hare Airport,7981
2021,10,2021-10-09,185.0,Orange Line,Midway Airport,3126
2021,10,2021-10-10,55.0,Blue Line - O'Hare,O'Hare Airport,7149
2021,10,2021-10-10,185.0,Orange Line,Midway Airport,2677
2021,10,2021-10-11,55.0,Blue Line - O'Hare,O'Hare Airport,6917
2021,10,2021-10-11,185.0,Orange Line,Midway Airport,3556
2021,10,2021-10-12,55.0,Blue Line - O'Hare,O'Hare Airport,6572
2021,10,2021-10-12,185.0,Orange Line,Midway Airport,4425
2021,10,2021-10-13,55.0,Blue Line - O'Hare,O'Hare Airport,5790
2021,10,2021-10-13,185.0,Orange Line,Midway Airport,4334
2021,10,2021-10-14,55.0,Blue Line - O'Hare,O'Hare Airport,7214
2021,10,2021-10-14,185.0,Orange Line,Midway Airport,4662
2021,10,2021-10-15,55.0,Blue Line - O'Hare,O'Hare Airport,8699
2021,10,2021-10-15,185.0,Orange Line,Midway Airport,4999
2021,10,2021-10-16,55.0,Blue Line - O'Hare,O'Hare Airport,5985
2021,10,2021-10-16,185.0,Orange Line,Midway Airport,2452
2021,10,2021-10-17,55.0,Blue Line - O'Hare,O'Hare Airport,7113
2021,10,2021-10-17,185.0,Orange Line,Midway Airport,2330
2021,10,2021-10-18,55.0,Blue Line - O'Hare,O'Hare Airport,6668
2021,10,2021-10-18,185.0,Orange Line,Midway Airport,4147
2021,10,2021-10-19,55.0,Blue Line - O'Hare,O'Hare Airport,5418
2021,10,2021-10-19,185.0,Orange Line,Midway Airport,4110
2021,10,2021-10-20,55.0,Blue Line - O'Hare,O'Hare Airport,5388
2021,10,2021-10-20,185.0,Orange Line,Midway Airport,4272
2021,10,2021-10-21,55.0,Blue Line - O'Hare,O'Hare Airport,7256
2021,10,2021-10-21,185.0,Orange Line,Midway Airport,4585
2021,10,2021-10-22,55.0,Blue Line - O'Hare,O'Hare Airport,8551
2021,10,2021-10-22,185.0,Orange Line,Midway Airport,4662
2021,10,2021-10-23,55.0,Blue Line - O'Hare,O'Hare Airport,5581
2021,10,2021-10-23,185.0,Orange Line,Midway Airport,1922
2021,10,2021-10-24,55.0,Blue Line - O'Hare,O'Hare Airport,6315
2021,10,2021-10-24,185.0,Orange Line,Midway Airport,1819
2021,10,2021-10-25,55.0,Blue Line - O'Hare,O'Hare Airport,6519
2021,10,2021-10-25,185.0,Orange Line,Midway Airport,3970
2021,10,2021-10-26,55.0,Blue Line - O'Hare,O'Hare Airport,5801
2021,10,2021-10-26,185.0,Orange Line,Midway Airport,4325
2021,10,2021-10-27,55.0,Blue Line - O'Hare,O'Hare Airport,5126
2021,10,2021-10-27,185.0,Orange Line,Midway Airport,4181
2021,10,2021-10-28,55.0,Blue Line - O'Hare,O'Hare Airport,6640
2021,10,2021-10-28,185.0,Orange Line,Midway Airport,4475
2021,10,2021-10-29,55.0,Blue Line - O'Hare,O'Hare Airport,8310
2021,10,2021-10-29,185.0,Orange Line,Midway Airport,4563
2021,10,2021-10-30,55.0,Blue Line - O'Hare,O'Hare Airport,5027
2021,10,2021-10-30,185.0,Orange Line,Midway Airport,2183
2021,10,2021-10-31,55.0,Blue Line - O'Hare,O'Hare Airport,5386
2021,10,2021-10-31,185.0,Orange Line,Midway Airport,1918
2021,11,2021-11-01,55.0,Blue Line - O'Hare,O'Hare Airport,6644
2021,11,2021-11-01,185.0,Orange Line,Midway Airport,4249
2021,11,2021-11-02,55.0,Blue Line - O'Hare,O'Hare Airport,5207
2021,11,2021-11-02,185.0,Orange Line,Midway Airport,4162
2021,11,2021-11-03,55.0,Blue Line - O'Hare,O'Hare Airport,5046
2021,11,2021-11-03,185.0,Orange Line,Midway Airport,4198
2021,11,2021-11-04,55.0,Blue Line - O'Hare,O'Hare Airport,6165
2021,11,2021-11-04,185.0,Orange Line,Midway Airport,4572
2021,11,2021-11-05,55.0,Blue Line - O'Hare,O'Hare Airport,7724
2021,11,2021-11-05,185.0,Orange Line,Midway Airport,4379
2021,11,2021-11-06,55.0,Blue Line - O'Hare,O'Hare Airport,4982
2021,11,2021-11-06,185.0,Orange Line,Midway Airport,2044
2021,11,2021-11-07,55.0,Blue Line - O'Hare,O'Hare Airport,6304
2021,11,2021-11-07,185.0,Orange Line,Midway Airport,1857
2021,11,2021-11-08,55.0,Blue Line - O'Hare,O'Hare Airport,6431
2021,11,2021-11-08,185.0,Orange Line,Midway Airport,4227
2021,11,2021-11-09,55.0,Blue Line - O'Hare,O'Hare Airport,5212
2021,11,2021-11-09,185.0,Orange Line,Midway Airport,4092
2021,11,2021-11-10,55.0,Blue Line - O'Hare,O'Hare Airport,5416
2021,11,2021-11-10,185.0,Orange Line,Midway Airport,4220
2021,11,2021-11-11,55.0,Blue Line - O'Hare,O'Hare Airport,7134
2021,11,2021-11-11,185.0,Orange Line,Midway Airport,3651
2021,11,2021-11-12,55.0,Blue Line - O'Hare,O'Hare Airport,7614
2021,11,2021-11-12,185.0,Orange Line,Midway Airport,3978
2021,11,2021-11-13,55.0,Blue Line - O'Hare,O'Hare Airport,5047
2021,11,2021-11-13,185.0,Orange Line,Midway Airport,1940
2021,11,2021-11-14,55.0,Blue Line - O'Hare,O'Hare Airport,6014
2021,11,2021-11-14,185.0,Orange Line,Midway Airport,1629
2021,11,2021-11-15,55.0,Blue Line - O'Hare,O'Hare Airport,6357
2021,11,2021-11-15,185.0,Orange Line,Midway Airport,4167
2021,11,2021-11-16,55.0,Blue Line - O'Hare,O'Hare Airport,5539
2021,11,2021-11-16,185.0,Orange Line,Midway Airport,4144
2021,11,2021-11-17,55.0,Blue Line - O'Hare,O'Hare Airport,5364
2021,11,2021-11-17,185.0,Orange Line,Midway Airport,4005
2021,11,2021-11-18,55.0,Blue Line - O'Hare,O'Hare Airport,5969
2021,11,2021-11-18,185.0,Orange Line,Midway Airport,4026
2021,11,2021-11-19,55.0,Blue Line - O'Hare,O'Hare Airport,7172
2021,11,2021-11-19,185.0,Orange Line,Midway Airport,4764
2021,11,2021-11-20,55.0,Blue Line - O'Hare,O'Hare Airport,5336
2021,11,2021-11-20,185.0,Orange Line,Midway Airport,2683
2021,11,2021-11-21,55.0,Blue Line - O'Hare,O'Hare Airport,5347
2021,11,2021-11-21,185.0,Orange Line,Midway Airport,1783
2021,11,2021-11-22,55.0,Blue Line - O'Hare,O'Hare Airport,5788
2021,11,2021-11-22,185.0,Orange Line,Midway Airport,3860
2021,11,2021-11-23,55.0,Blue Line - O'Hare,O'Hare Airport,5997
2021,11,2021-11-23,185.0,Orange Line,Midway Airport,4158
2021,11,2021-11-24,55.0,Blue Line - O'Hare,O'Hare Airport,6733
2021,11,2021-11-24,185.0,Orange Line,Midway Airport,3437
2021,11,2021-11-25,55.0,Blue Line - O'Hare,O'Hare Airport,4606
2021,11,2021-11-25,185.0,Orange Line,Midway Airport,1153
2021,11,2021-11-26,55.0,Blue Line - O'Hare,O'Hare Airport,6214
2021,11,2021-11-26,185.0,Orange Line,Midway Airport,2601
2021,11,2021-11-27,55.0,Blue Line - O'Hare,O'Hare Airport,7921
2021,11,2021-11-27,185.0,Orange Line,Midway Airport,2617
2021,11,2021-11-28,55.0,Blue Line - O'Hare,O'Hare Airport,9381
2021,11,2021-11-28,185.0,Orange Line,Midway Airport,2780
2021,11,2021-11-29,55.0,Blue Line - O'Hare,O'Hare Airport,8069
2021,11,2021-11-29,185.0,Orange Line,Midway Airport,4534
2021,11,2021-11-30,55.0,Blue Line - O'Hare,O'Hare Airport,6861
2021,11,2021-11-30,185.0,Orange Line,Midway Airport,4421
2021,12,2021-12-01,55.0,Blue Line - O'Hare,O'Hare Airport,5536
2021,12,2021-12-01,185.0,Orange Line,Midway Airport,4141
2021,12,2021-12-02,55.0,Blue Line - O'Hare,O'Hare Airport,6268
2021,12,2021-12-02,185.0,Orange Line,Midway Airport,4513
2021,12,2021-12-03,55.0,Blue Line - O'Hare,O'Hare Airport,7755
2021,12,2021-12-03,185.0,Orange Line,Midway Airport,4630
2021,12,2021-12-04,55.0,Blue Line - O'Hare,O'Hare Airport,5205
2021,12,2021-12-04,185.0,Orange Line,Midway Airport,2435
2021,12,2021-12-05,55.0,Blue Line - O'Hare,O'Hare Airport,5511
2021,12,2021-12-05,185.0,Orange Line,Midway Airport,1655
2021,12,2021-12-06,55.0,Blue Line - O'Hare,O'Hare Airport,5415
2021,12,2021-12-06,185.0,Orange Line,Midway Airport,3577
2021,12,2021-12-07,55.0,Blue Line - O'Hare,O'Hare Airport,4568
2021,12,2021-12-07,185.0,Orange Line,Midway Airport,3655
2021,12,2021-12-08,55.0,Blue Line - O'Hare,O'Hare Airport,4994
2021,12,2021-12-08,185.0,Orange Line,Midway Airport,3803
2021,12,2021-12-09,55.0,Blue Line - O'Hare,O'Hare Airport,6214
2021,12,2021-12-09,185.0,Orange Line,Midway Airport,4129
2021,12,2021-12-10,55.0,Blue Line - O'Hare,O'Hare Airport,7342
2021,12,2021-12-10,185.0,Orange Line,Midway Airport,4065
2021,12,2021-12-11,55.0,Blue Line - O'Hare,O'Hare Airport,4792
2021,12,2021-12-11,185.0,Orange Line,Midway Airport,2203
2021,12,2021-12-12,55.0,Blue Line - O'Hare,O'Hare Airport,5570
2021,12,2021-12-12,185.0,Orange Line,Midway Airport,1678
2021,12,2021-12-13,55.0,Blue Line - O'Hare,O'Hare Airport,5856
2021,12,2021-12-13,185.0,Orange Line,Midway Airport,3490
2021,12,2021-12-14,55.0,Blue Line - O'Hare,O'Hare Airport,5400
2021,12,2021-12-14,185.0,Orange Line,Midway Airport,3903
2021,12,2021-12-15,55.0,Blue Line - O'Hare,O'Hare Airport,5459
2021,12,2021-12-15,185.0,Orange Line,Midway Airport,3909
2021,12,2021-12-16,55.0,Blue Line - O'Hare,O'Hare Airport,5804
2021,12,2021-12-16,185.0,Orange Line,Midway Airport,3857
2021,12,2021-12-17,55.0,Blue Line - O'Hare,O'Hare Airport,6089
2021,12,2021-12-17,185.0,Orange Line,Midway Airport,3788
2021,12,2021-12-18,55.0,Blue Line - O'Hare,O'Hare Airport,4609
2021,12,2021-12-18,185.0,Orange Line,Midway Airport,1917
